
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Gary Payton,35,82,2825,17.3,.528,.161,.246,2.8,11.0,6.9,26.9,1.8,0.5,11.7,20.4,,5.3,2.7,8.1,.137,,2.3,-0.2,2.1,2.9
2,Shaquille O'Neal,31,67,2464,24.4,.578,.000,.713,11.1,24.4,17.7,14.8,0.7,5.0,13.5,26.3,,5.9,4.0,9.9,.192,,2.8,2.6,5.4,4.6
3,Kobe Bryant,25,65,2447,23.7,.551,.184,.452,4.7,12.0,8.3,24.4,2.4,0.8,10.8,29.1,,7.8,3.0,10.7,.210,,5.5,0.2,5.7,4.7
4,Devean George,26,82,1951,11.5,.492,.326,.168,5.0,14.4,9.6,8.9,2.2,1.4,12.5,16.1,,0.8,2.5,3.4,.083,,-0.9,1.1,0.1,1.1
5,Derek Fisher,29,82,1769,11.5,.451,.311,.266,1.9,7.9,4.9,16.3,3.0,0.2,10.9,18.3,,0.4,2.0,2.4,.066,,-1.2,-0.2,-1.4,0.3
6,Stanislav Medvedenko,24,68,1442,13.6,.479,.006,.216,11.5,15.5,13.5,6.6,1.4,0.9,9.1,20.1,,1.5,1.6,3.0,.101,,-1.4,-0.8,-2.2,-0.1
7,Karl Malone,40,42,1373,17.8,.555,.003,.563,5.0,25.6,15.1,19.1,1.9,1.1,17.1,19.7,,2.1,2.2,4.3,.151,,-0.1,2.5,2.4,1.5
8,Kareem Rush,23,72,1244,10.4,.505,.319,.120,1.8,7.1,4.4,7.8,1.4,1.2,9.5,18.2,,0.5,1.0,1.5,.056,,-1.4,-1.5,-3.0,-0.3
9,Horace Grant,38,55,1106,10.6,.450,.004,.241,8.0,16.0,11.9,9.4,1.1,1.4,10.5,11.2,,0.8,1.2,2.0,.087,,-2.3,1.3,-1.0,0.3
10,Bryon Russell,33,72,945,11.6,.530,.459,.266,3.8,13.9,8.7,11.4,1.8,0.9,12.0,14.7,,1.1,1.1,2.2,.111,,-0.3,-0.1,-0.4,0.4
11,Rick Fox,34,38,846,8.0,.459,.328,.161,3.8,9.9,6.8,17.1,1.8,0.3,19.4,13.1,,0.0,0.8,0.8,.043,,-2.0,0.2,-1.8,0.0
12,Luke Walton,23,72,730,12.7,.505,.255,.288,6.0,13.8,9.8,23.0,2.0,0.8,20.3,13.3,,0.7,0.9,1.6,.103,,-1.0,0.5,-0.5,0.3
13,Brian Cook,23,35,442,14.0,.505,.035,.199,7.8,18.2,12.9,7.4,1.9,2.7,10.0,17.3,,0.5,0.7,1.1,.122,,-2.0,0.9,-1.1,0.1
14,Jamal Sampson,20,10,130,15.0,.513,.000,.522,19.7,25.6,22.6,7.9,0.8,2.3,17.5,11.8,,0.2,0.2,0.4,.156,,-0.8,1.1,0.3,0.1
15,Jannero Pargo,24,13,63,1.6,.438,.250,.000,0.0,10.9,5.4,26.2,1.7,0.0,42.9,20.0,,-0.3,0.1,-0.2,-0.162,,-9.6,-2.0,-11.5,-0.2
16,Maurice Carter,27,4,50,7.1,.571,.214,.857,0.0,6.9,3.4,6.0,0.0,0.0,23.7,22.7,,0.0,0.0,0.0,.010,,-5.3,-4.4,-9.7,-0.1
17,Ime Udoka,26,4,28,6.7,.372,.111,.444,4.0,16.4,10.1,10.9,3.7,2.6,21.8,22.1,,-0.1,0.1,0.0,-0.073,,-7.9,2.0,-5.9,0.0
