
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Sam Lacey,26,81,3378,15.3,.464,,.208,7.0,28.3,17.6,17.9,1.9,2.7,,,,1.1,6.3,7.4,.105,,-1.1,4.8,3.7,4.9
2,Tiny Archibald,26,82,3244,21.7,.544,,.450,1.5,5.6,3.5,29.0,1.7,0.1,,,,9.0,2.2,11.2,.165,,6.1,-2.5,3.6,4.6
3,Jimmy Walker,30,81,3122,12.7,.524,,.248,1.7,6.2,4.0,11.2,1.3,0.2,,,,4.3,1.9,6.2,.095,,-0.6,-1.1,-1.7,0.2
4,Scott Wedman,22,80,2554,12.0,.505,,.211,8.2,11.7,10.0,7.4,1.5,0.6,,,,2.5,2.3,4.8,.091,,-1.1,0.2,-0.8,0.8
5,Ron Behagen,24,81,2205,12.6,.455,,.317,6.9,21.0,13.9,10.3,1.3,1.0,,,,-0.5,2.8,2.2,.049,,-2.7,0.0,-2.6,-0.4
6,Larry McNeill,24,80,1749,15.5,.520,,.374,8.8,20.6,14.7,6.4,1.8,0.8,,,,2.0,2.4,4.4,.121,,-1.0,-0.7,-1.7,0.1
7,Nate Williams,24,50,1131,16.1,.493,,.202,5.3,11.1,8.2,11.7,2.2,1.1,,,,0.8,1.3,2.1,.087,,-0.1,-1.2,-1.3,0.2
8,Mike D'Antoni,23,67,759,10.8,.440,,.208,1.8,8.7,5.3,19.2,4.1,0.8,,,,-0.4,1.2,0.8,.049,,-3.5,1.6,-1.9,0.0
9,Ollie Johnson,25,30,508,11.3,.550,,.285,5.5,8.0,6.7,8.4,1.5,1.4,,,,0.6,0.4,1.0,.098,,-1.9,-0.1,-1.9,0.0
10,Len Kosmalski,23,67,413,10.0,.470,,.349,7.8,22.1,14.9,13.3,0.7,0.8,,,,0.0,0.5,0.5,.055,,-3.9,0.2,-3.7,-0.2
11,Don Kojis,36,21,232,14.2,.504,,.306,6.3,11.2,8.7,6.9,2.4,0.2,,,,0.2,0.3,0.5,.096,,-1.8,-1.9,-3.7,-0.1
12,Ken Durrett,26,21,175,11.2,.432,,.256,8.3,15.4,11.9,7.1,1.3,1.2,,,,-0.2,0.2,0.0,.010,,-4.3,-2.4,-6.7,-0.2
13,Don May,29,29,139,12.2,.540,,.222,3.0,6.7,4.9,5.7,1.3,0.8,,,,0.2,0.1,0.3,.088,,-2.7,-2.9,-5.6,-0.1
14,Rick Adelman,28,18,121,10.0,.497,,.179,5.1,6.9,6.0,9.2,2.7,0.4,,,,0.1,0.1,0.2,.077,,-3.5,0.3,-3.2,0.0
