
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Dirk Nowitzki,30,81,81,37.7,9.6,20.0,.479,0.8,2.1,.359,8.8,17.9,.493,.498,6.0,6.7,.890,1.1,7.3,8.4,2.4,0.8,0.8,1.9,2.2,25.9
2,Jason Kidd,35,81,81,35.6,3.2,7.6,.416,1.6,4.0,.406,1.6,3.6,.427,.522,1.1,1.3,.819,1.0,5.1,6.2,8.7,2.0,0.5,2.3,2.1,9.0
3,Jason Terry,31,74,11,33.7,7.3,15.8,.463,2.3,6.2,.366,5.1,9.6,.525,.535,2.7,3.0,.880,0.5,1.9,2.4,3.4,1.3,0.3,1.6,1.9,19.6
4,Josh Howard,28,52,51,32.0,6.8,15.1,.451,1.1,3.2,.345,5.7,11.8,.480,.488,3.3,4.2,.782,1.1,3.9,5.1,1.6,1.1,0.6,1.7,2.6,18.0
5,Antoine Wright,24,65,53,23.9,2.8,6.6,.415,0.7,2.3,.302,2.1,4.3,.475,.468,1.1,1.5,.747,0.5,1.6,2.1,1.2,0.7,0.4,0.8,2.6,7.3
6,Erick Dampier,33,80,80,23.0,2.3,3.5,.650,0.0,0.0,,2.3,3.5,.650,.650,1.1,1.8,.638,2.7,4.4,7.1,1.0,0.3,1.2,0.9,2.4,5.7
7,J.J. Barea,24,79,15,20.3,3.1,7.1,.442,0.7,1.9,.357,2.4,5.1,.474,.491,0.9,1.2,.753,0.5,1.8,2.2,3.4,0.5,0.1,1.3,1.5,7.8
8,Brandon Bass,23,81,0,19.4,3.1,6.3,.496,0.0,0.1,.000,3.1,6.2,.502,.496,2.2,2.6,.867,1.6,2.9,4.5,0.5,0.3,0.7,1.1,1.7,8.5
9,Devean George,31,43,17,16.5,1.3,3.3,.380,0.5,1.8,.289,0.7,1.5,.485,.458,0.4,0.5,.773,0.6,1.2,1.8,0.3,0.5,0.3,0.4,1.3,3.4
10,Jerry Stackhouse,34,10,1,16.2,1.6,6.0,.267,0.3,1.9,.158,1.3,4.1,.317,.292,0.7,0.7,1.000,0.5,1.2,1.7,1.2,0.4,0.1,0.9,0.6,4.2
11,James Singleton,27,62,6,14.3,1.9,3.6,.529,0.2,0.6,.325,1.7,2.9,.575,.559,1.1,1.3,.859,1.4,2.6,4.0,0.3,0.4,0.5,0.6,1.8,5.1
12,DeSagana Diop,27,34,0,13.3,0.6,1.7,.379,0.0,0.0,,0.6,1.7,.379,.379,0.4,0.9,.414,1.3,2.1,3.5,0.4,0.4,0.7,0.3,1.6,1.6
13,Shawne Williams,22,15,0,11.3,1.1,3.7,.286,0.1,1.1,.059,1.0,2.6,.385,.295,0.6,0.7,.818,1.3,1.8,3.1,0.1,0.1,0.6,0.3,1.3,2.8
14,Gerald Green,23,38,12,9.9,2.1,4.7,.439,0.4,1.2,.304,1.7,3.5,.485,.478,0.7,0.8,.844,0.4,1.1,1.4,0.4,0.3,0.1,0.9,1.3,5.2
15,Ryan Hollins,24,27,2,9.6,1.1,2.2,.525,0.0,0.0,,1.1,2.2,.525,.525,0.6,1.2,.515,1.0,1.3,2.3,0.1,0.1,0.6,0.5,1.6,2.9
16,Matt Carroll,28,21,0,6.7,0.4,1.6,.273,0.0,0.4,.125,0.4,1.2,.320,.288,0.3,0.3,1.000,0.1,0.6,0.7,0.1,0.1,0.0,0.3,0.7,1.2
