
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Brandon Knight,20,66,2129,11.7,.511,.359,.178,1.8,10.3,5.9,20.8,1.2,0.4,17.1,21.7,,0.3,1.0,1.3,.029,,0.0,-2.0,-1.9,0.0
2,Tayshaun Prince,31,63,2087,12.8,.470,.130,.144,4.0,12.4,8.0,13.2,0.7,1.2,8.0,20.4,,1.2,0.9,2.1,.048,,-1.0,-1.3,-2.2,-0.1
3,Greg Monroe,21,66,2082,22.0,.563,.001,.348,13.3,23.6,18.3,14.0,2.1,1.7,15.2,23.6,,4.3,2.7,7.0,.161,,2.4,1.4,3.8,3.1
4,Rodney Stuckey,25,55,1644,17.6,.550,.174,.536,2.7,7.8,5.2,22.7,1.4,0.5,12.6,23.7,,3.8,0.7,4.5,.131,,2.2,-2.4,-0.2,0.8
5,Jonas Jerebko,24,64,1468,14.2,.548,.234,.274,7.6,17.8,12.5,5.1,1.5,1.1,11.5,18.1,,2.0,1.3,3.3,.108,,-0.2,-1.2,-1.4,0.2
6,Jason Maxiell,28,65,1466,11.7,.493,.005,.277,9.9,17.4,13.6,4.7,1.2,2.7,14.2,15.8,,0.4,1.3,1.7,.057,,-2.7,0.2,-2.5,-0.2
7,Ben Gordon,28,52,1398,13.5,.549,.277,.257,1.2,9.5,5.2,16.5,1.3,0.6,16.3,23.3,,1.0,0.7,1.7,.058,,0.0,-2.4,-2.4,-0.1
8,Ben Wallace,37,62,980,10.7,.398,.047,.547,9.6,23.7,16.4,6.4,2.6,4.1,24.2,6.6,,-0.1,1.6,1.4,.070,,-3.7,4.5,0.8,0.7
9,Damien Wilkins,32,60,922,6.9,.445,.119,.280,2.8,10.4,6.5,7.5,1.7,1.1,12.2,12.4,,-0.2,0.6,0.4,.019,,-3.8,-0.2,-3.9,-0.5
10,Austin Daye,23,41,603,7.1,.394,.273,.189,2.7,15.8,9.0,9.2,2.0,2.8,14.0,21.9,,-1.3,0.6,-0.6,-0.050,,-5.6,-0.3,-5.9,-0.6
11,Will Bynum,29,36,514,10.0,.459,.149,.330,2.3,11.1,6.5,22.4,2.4,0.5,19.6,24.8,,-0.7,0.4,-0.2,-0.022,,-3.6,-1.6,-5.2,-0.4
12,Walker Russell,29,28,357,7.2,.401,.137,.232,2.3,6.6,4.4,26.0,2.7,0.2,24.0,17.8,,-0.6,0.3,-0.4,-0.049,,-5.0,-1.8,-6.8,-0.4
13,Charlie Villanueva,27,13,180,16.2,.484,.495,.077,5.8,26.8,15.9,6.4,2.1,2.2,6.9,26.0,,0.1,0.3,0.4,.096,,-0.2,-2.3,-2.5,0.0
14,Vernon Macklin,25,23,135,18.2,.559,.000,.400,12.0,18.3,15.0,6.4,1.6,2.3,6.8,15.1,,0.3,0.1,0.5,.161,,-0.2,-0.5,-0.6,0.0
