
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Chris Paul,22,80,3006,28.3,.576,.193,.302,2.4,10.3,6.2,52.2,3.9,0.1,12.1,25.7,,13.2,4.6,17.8,.284,,8.3,0.9,9.2,8.5
2,David West,27,76,2870,19.9,.535,.019,.270,7.2,20.6,13.7,10.6,1.2,2.7,10.2,26.3,,4.3,4.0,8.4,.140,,-0.2,1.4,1.1,2.3
3,Tyson Chandler,25,79,2783,17.5,.632,.002,.488,13.2,26.1,19.5,4.4,0.9,2.4,15.6,14.5,,5.9,4.1,10.0,.172,,0.5,1.9,2.4,3.1
4,Peja Stojakovic,30,77,2711,15.7,.581,.511,.136,2.7,11.8,7.1,5.6,1.1,0.3,5.3,19.7,,5.8,2.4,8.1,.144,,3.0,-1.2,1.8,2.6
5,Morris Peterson,30,76,1796,11.2,.549,.556,.165,2.3,11.3,6.7,5.5,1.4,0.3,6.9,15.4,,2.1,1.7,3.8,.101,,0.5,-0.6,-0.1,0.9
6,Jannero Pargo,28,80,1497,11.9,.468,.285,.124,2.0,8.3,5.1,20.4,1.8,0.3,11.9,24.2,,-0.3,1.4,1.1,.037,,-1.6,-1.5,-3.1,-0.4
7,Bobby Jackson,34,46,891,12.9,.512,.486,.166,2.9,11.7,7.2,12.8,1.9,0.3,8.9,18.2,,0.9,1.0,1.9,.100,,0.4,-0.3,0.1,0.5
8,Rasual Butler,28,51,875,8.8,.460,.512,.119,2.1,11.5,6.7,5.9,0.9,1.9,3.5,15.1,,0.3,0.8,1.2,.063,,-1.9,-0.3,-2.2,0.0
9,Hilton Armstrong,23,65,732,7.7,.498,.000,.473,10.1,16.0,13.0,4.4,1.1,3.6,24.8,15.1,,-0.5,1.0,0.5,.032,,-5.1,1.8,-3.3,-0.2
10,Ryan Bowen,32,53,660,9.9,.505,.010,.290,9.5,8.2,8.9,5.2,2.6,1.3,11.7,9.0,,0.6,0.8,1.5,.107,,-1.3,2.5,1.2,0.5
11,Julian Wright,20,57,640,15.4,.581,.142,.308,5.9,15.7,10.7,9.5,2.4,1.5,15.1,16.4,,0.7,0.9,1.7,.126,,-1.0,1.6,0.6,0.4
12,Melvin Ely,29,52,621,9.0,.491,.000,.322,5.1,22.6,13.6,5.4,0.6,2.3,17.0,18.5,,-0.5,0.8,0.3,.022,,-6.2,0.1,-6.0,-0.6
13,Bonzi Wells,31,22,438,15.1,.535,.076,.338,5.5,13.7,9.5,6.2,2.9,1.4,13.0,22.0,,0.2,0.7,0.8,.093,,-2.1,0.8,-1.2,0.1
14,Mike James,32,21,183,5.7,.428,.359,.094,1.9,9.2,5.4,4.8,1.2,0.0,9.5,18.7,,-0.2,0.1,-0.1,-0.018,,-4.8,-2.3,-7.1,-0.2
15,Marcus Vinicius,23,13,69,11.6,.564,.600,.550,1.7,12.1,6.8,4.3,0.8,1.1,10.8,18.8,,0.0,0.1,0.1,.073,,-1.2,-2.5,-3.7,0.0
16,Chris Andersen,29,5,34,6.1,.342,.000,.571,6.7,24.6,15.5,0.0,0.0,9.2,10.2,13.3,,-0.1,0.1,0.0,.012,,-10.4,0.8,-9.6,-0.1
