
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Grant Hill,22,70,2678,19.0,.541,.025,.480,5.4,14.1,9.7,22.5,2.4,1.7,13.5,24.9,,3.7,1.8,5.4,.097,,1.2,0.6,1.8,2.6
2,Joe Dumars,31,67,2544,13.9,.541,.348,.355,2.2,5.1,3.6,23.7,1.5,0.2,16.3,23.6,,1.8,-0.1,1.7,.032,,0.9,-3.5,-2.6,-0.4
3,Terry Mills,27,72,2514,14.7,.543,.305,.235,5.7,20.3,13.0,10.4,1.4,1.0,12.3,20.9,,2.2,1.5,3.7,.071,,0.0,-0.9,-0.8,0.8
4,Allan Houston,23,76,1996,16.4,.589,.434,.199,1.7,8.1,4.9,14.3,1.6,0.5,10.8,23.5,,3.5,0.3,3.8,.091,,2.6,-3.4,-0.8,0.6
5,Rafael Addison,30,79,1776,11.3,.521,.142,.169,4.4,11.6,8.0,9.9,1.5,1.0,10.8,17.8,,0.9,0.6,1.5,.040,,-1.9,-1.5,-3.4,-0.6
6,Oliver Miller,24,64,1558,16.9,.577,.031,.297,12.1,23.7,17.8,9.5,2.0,5.5,19.6,16.9,,1.2,1.9,3.1,.095,,-1.4,3.1,1.6,1.4
7,Mark West,34,67,1543,12.8,.555,.000,.354,12.1,18.9,15.5,1.8,0.9,4.9,15.9,15.6,,0.7,1.1,1.8,.057,,-3.4,-0.3,-3.7,-0.7
8,Johnny Dawkins,31,50,1170,12.2,.552,.270,.204,2.8,8.6,5.7,26.2,2.3,0.1,22.6,14.6,,0.8,0.3,1.1,.046,,-1.3,-1.8,-3.1,-0.3
9,Lindsey Hunter,24,42,944,10.5,.459,.340,.173,3.0,6.4,4.7,25.9,2.8,0.5,18.8,20.0,,-0.7,0.4,-0.3,-0.015,,-2.2,-2.1,-4.3,-0.5
10,Mark Macon,25,55,721,12.5,.468,.234,.257,4.7,7.7,6.2,13.8,4.8,0.1,12.2,20.9,,-0.2,0.7,0.5,.033,,-1.8,-0.4,-2.1,0.0
11,Negele Knight,27,44,665,8.9,.435,.141,.106,3.5,6.7,5.1,26.5,1.5,0.6,17.8,17.1,,-0.4,0.1,-0.3,-0.022,,-3.9,-3.0,-6.9,-0.8
12,Eric Leckner,28,57,623,12.2,.572,.012,.436,8.8,24.0,16.3,3.5,1.2,1.8,16.5,17.0,,0.4,0.5,0.9,.069,,-4.3,-2.0,-6.2,-0.7
13,Bill Curley,22,53,595,9.0,.477,.000,.269,10.6,13.9,12.2,6.2,1.8,2.6,14.3,13.2,,0.1,0.4,0.5,.042,,-3.6,0.2,-3.4,-0.2
14,Ivano Newbill,24,34,331,7.3,.366,.000,.489,14.1,14.6,14.3,7.1,1.9,2.5,18.0,9.0,,-0.1,0.2,0.1,.022,,-3.8,1.3,-2.5,0.0
15,Walter Bond,25,5,51,3.0,.363,.333,.333,2.3,9.2,5.7,19.2,1.0,0.0,17.9,14.7,,-0.1,0.0,-0.1,-0.063,,-6.0,-3.3,-9.3,-0.1
16,Mike Peplowski,24,6,21,15.2,.935,.000,.400,5.5,11.2,8.4,8.9,2.5,0.0,25.4,16.8,,0.0,0.0,0.1,.142,,2.2,-2.0,0.2,0.0
