
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Kevin Durant,20,74,2885,20.8,.577,.165,.377,3.0,16.4,9.6,13.5,1.7,1.4,12.2,28.3,,5.2,2.7,7.9,.132,,2.2,-0.5,1.8,2.8
2,Jeff Green,22,78,2873,13.9,.536,.231,.287,4.7,16.3,10.4,9.1,1.4,0.8,12.6,21.2,,1.8,2.4,4.2,.070,,-0.5,-0.4,-0.8,0.8
3,Russell Westbrook,20,82,2668,15.2,.489,.118,.391,7.6,9.7,8.6,27.5,2.1,0.4,17.6,25.8,,-0.1,2.0,1.9,.035,,0.1,-0.2,-0.1,1.3
4,Nick Collison,28,71,1831,14.8,.599,.005,.318,11.2,19.7,15.4,5.8,1.4,2.0,13.0,13.5,,3.0,2.0,5.0,.130,,-0.5,1.0,0.6,1.2
5,Earl Watson,29,68,1776,9.5,.448,.188,.234,2.3,9.7,5.9,33.4,1.4,0.5,23.8,16.3,,-1.2,1.1,-0.2,-0.005,,-3.4,-1.7,-5.0,-1.4
6,Kyle Weaver,22,56,1166,10.2,.551,.378,.236,3.0,9.9,6.4,13.1,2.1,1.6,20.3,12.9,,0.2,1.0,1.2,.049,,-1.9,0.8,-1.1,0.3
7,Nenad Krstic,25,46,1141,13.6,.504,.000,.194,8.4,17.2,12.8,4.3,0.9,3.2,9.2,18.9,,0.6,1.1,1.7,.070,,-3.1,-0.3,-3.4,-0.4
8,Desmond Mason,31,39,1064,7.1,.456,.011,.298,4.4,12.8,8.5,6.7,0.7,2.1,14.8,15.7,,-1.0,0.7,-0.3,-0.012,,-5.0,0.1,-4.9,-0.8
9,Chris Wilcox,26,37,719,13.4,.509,.011,.325,10.2,21.2,15.6,8.0,1.3,1.1,15.2,22.2,,-0.1,0.7,0.6,.039,,-3.3,-0.9,-4.2,-0.4
10,Thabo Sefolosha,24,23,718,12.5,.497,.211,.274,4.4,14.8,9.5,9.8,2.9,2.7,12.1,13.7,,0.3,1.0,1.2,.081,,-1.7,3.0,1.3,0.6
11,Joe Smith,33,36,691,13.2,.492,.018,.248,8.7,18.6,13.6,5.9,0.7,2.8,5.8,16.4,,0.6,0.6,1.3,.088,,-2.7,-0.3,-3.0,-0.2
12,Damien Wilkins,29,41,636,8.3,.467,.338,.216,3.6,9.2,6.3,9.1,1.8,0.8,13.7,18.8,,-0.4,0.4,0.0,.002,,-3.3,-1.4,-4.7,-0.4
13,Robert Swift,23,26,343,11.5,.551,.000,.225,6.9,23.2,14.9,4.0,0.7,3.7,9.3,11.1,,0.3,0.4,0.7,.104,,-3.9,0.8,-3.1,-0.1
14,Johan Petro,23,22,342,9.3,.426,.009,.133,8.9,23.3,16.0,2.8,2.4,1.1,11.1,17.4,,-0.3,0.5,0.1,.019,,-6.0,-0.6,-6.6,-0.4
15,Malik Rose,34,20,310,9.0,.465,.033,.444,4.8,19.7,12.1,13.0,1.5,0.5,15.0,18.1,,-0.1,0.3,0.2,.027,,-4.6,-0.2,-4.8,-0.2
16,Chucky Atkins,34,19,297,5.1,.389,.465,.140,1.9,5.1,3.5,15.5,1.4,0.2,12.5,15.5,,-0.3,0.1,-0.2,-0.032,,-4.1,-2.6,-6.6,-0.3
17,Shaun Livingston,23,8,190,13.5,.567,.000,.115,1.8,14.2,7.9,13.8,1.3,0.8,9.9,14.1,,0.2,0.1,0.4,.095,,-2.0,-0.4,-2.4,0.0
18,D.J. White,22,7,130,19.8,.556,.000,.260,8.7,19.8,14.2,8.3,1.2,2.8,5.1,20.0,,0.3,0.1,0.4,.157,,-0.5,-0.5,-1.0,0.0
19,Mouhamed Sene,22,5,23,33.2,.776,.000,1.286,14.8,30.6,22.5,0.0,2.2,6.4,21.5,26.8,,0.1,0.0,0.1,.292,,-1.4,-3.8,-5.2,0.0
20,Steven Hill,23,1,2,88.3,1.000,.000,.000,100.0,58.6,86.4,0.0,0.0,0.0,0.0,22.1,,0.0,0.0,0.0,.873,,26.1,-19.2,6.8,0.0
