
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Dennis Scott,27,82,3041,16.1,.589,.562,.199,2.5,9.2,5.9,12.4,1.5,0.7,9.1,19.9,,6.4,2.4,8.8,.138,,3.6,-1.3,2.3,3.3
2,Anfernee Hardaway,24,82,3015,24.6,.605,.233,.477,5.1,8.5,6.8,32.2,2.9,1.0,13.5,25.5,,11.0,3.4,14.4,.229,,6.4,0.0,6.4,6.4
3,Nick Anderson,28,77,2717,16.5,.562,.476,.265,4.0,13.5,8.9,15.6,2.3,1.2,12.3,19.1,,4.2,3.3,7.4,.131,,2.4,0.7,3.1,3.5
4,Horace Grant,30,63,2286,17.9,.551,.009,.306,9.3,20.0,14.8,11.4,1.4,2.4,7.7,16.5,,5.0,3.1,8.0,.169,,0.9,2.0,2.8,2.8
5,Shaquille O'Neal,23,54,1946,26.4,.570,.002,.495,11.1,24.2,17.8,15.9,0.9,4.4,11.0,32.8,,3.9,3.0,6.9,.171,,2.3,1.1,3.5,2.7
6,Brian Shaw,29,75,1679,10.2,.463,.296,.235,4.1,11.3,7.8,28.7,1.8,0.5,24.4,19.1,,-1.0,1.6,0.6,.018,,-2.8,-0.8,-3.6,-0.7
7,Jon Koncak,32,67,1288,7.1,.507,.051,.326,5.8,18.5,12.3,5.3,1.1,2.5,17.0,8.5,,0.3,1.6,2.0,.073,,-3.6,1.8,-1.8,0.1
8,Anthony Bowie,32,74,1078,10.4,.527,.114,.169,4.4,8.8,6.6,14.2,1.6,0.7,15.8,14.6,,0.7,0.9,1.6,.071,,-2.2,-0.7,-3.0,-0.3
9,Joe Wolf,31,63,1047,9.0,.530,.023,.111,5.6,14.8,10.3,8.9,0.6,0.4,12.7,13.6,,0.7,0.8,1.5,.071,,-2.8,-1.0,-3.8,-0.5
10,Donald Royal,29,64,963,12.7,.585,.009,.759,7.1,11.3,9.3,6.3,1.6,1.1,15.3,16.0,,1.4,0.9,2.3,.113,,-1.9,-0.6,-2.5,-0.1
11,David Vaughn,22,33,266,6.0,.364,.013,.225,14.8,20.1,17.5,4.3,1.2,4.2,17.0,18.0,,-0.5,0.4,-0.1,-0.013,,-7.2,0.2,-7.0,-0.3
12,Brooks Thompson,25,33,246,16.9,.609,.621,.262,1.9,9.3,5.7,20.6,2.6,0.0,17.3,25.5,,0.4,0.3,0.6,.121,,2.7,-3.1,-0.4,0.1
13,Jeff Turner,33,13,192,3.6,.453,.529,.039,6.2,10.7,8.5,4.4,0.5,0.4,17.5,14.8,,-0.2,0.1,-0.1,-0.015,,-3.9,-2.4,-6.4,-0.2
14,Anthony Bonner,27,4,43,11.3,.360,.000,.467,16.6,34.4,25.7,13.5,3.6,0.0,14.2,22.2,,-0.1,0.1,0.0,.040,,-5.3,1.5,-3.8,0.0
15,Darrell Armstrong,27,13,41,32.4,.622,.375,.125,0.0,5.6,2.8,29.3,7.7,0.0,15.1,43.8,,0.0,0.1,0.1,.158,,8.0,-1.4,6.6,0.1
16,Geert Hammink,26,3,7,9.1,.532,.000,2.000,34.1,16.3,25.0,0.0,0.0,0.0,34.7,37.2,,0.0,0.0,0.0,-0.150,,-10.7,-11.4,-22.1,0.0
