
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Norm Van Lier,23,82,3324,16.2,.494,,.387,,,7.9,30.7,,,,,,3.0,3.0,6.0,.086,,,,,
2,Tom Van Arsdale,27,82,3146,15.0,.501,,.319,,,7.1,8.0,,,,,,3.8,1.7,5.5,.084,,,,,
3,Tiny Archibald,22,82,2867,14.0,.507,,.405,,,3.8,19.9,,,,,,3.4,1.7,5.1,.085,,,,,
4,Sam Lacey,22,81,2648,12.5,.448,,.203,,,15.5,5.6,,,,,,-0.9,2.2,1.2,.023,,,,,
5,Johnny Green,37,75,2147,19.4,.607,,.470,,,13.7,5.7,,,,,,7.9,1.6,9.5,.212,,,,,
6,Flynn Robinson,29,71,1368,17.3,.514,,.279,,,4.7,14.7,,,,,,2.6,0.7,3.3,.115,,,,,
7,Greg Hyder,22,77,1359,8.7,.474,,.174,,,11.0,4.3,,,,,,0.3,0.9,1.1,.040,,,,,
8,Charlie Paulk,24,68,1213,11.5,.451,,.206,,,11.9,3.0,,,,,,-0.4,0.8,0.3,.013,,,,,
9,Darrall Imhoff,32,34,826,11.3,.474,,.283,,,12.7,11.7,,,,,,0.2,0.7,0.9,.052,,,,,
10,Bob Arnzen,23,55,594,14.5,.502,,.188,,,11.5,5.4,,,,,,0.6,0.4,1.0,.082,,,,,
11,Moe Barr,26,31,145,11.9,.450,,.210,,,6.2,24.5,,,,,,0.0,0.1,0.1,.029,,,,,
12,Tom Black,29,16,100,4.3,.328,,.455,,,15.3,2.3,,,,,,-0.3,0.1,-0.2,-0.098,,,,,
13,Willie Williams,24,9,49,8.1,.400,,.000,,,11.9,13.9,,,,,,0.0,0.0,0.0,.012,,,,,
14,Connie Dierking,34,1,23,-4.5,.188,,.000,,,13.7,5.2,,,,,,-0.2,0.0,-0.2,-0.449,,,,,
15,Fred Foster,24,1,21,5.1,.376,,.375,,,8.6,0.0,,,,,,0.0,0.0,0.0,-0.076,,,,,
