
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Mark Eaton,28,82,82,2813,302,673,.449,0,0,,302,673,.449,.449,190,267,.712,207,720,927,124,36,456,206,312,794
2,Darrell Griffith,26,78,78,2776,728,1593,.457,92,257,.358,636,1336,.476,.486,216,298,.725,124,220,344,243,133,30,247,178,1764
3,Thurl Bailey,23,80,68,2481,507,1034,.490,1,1,1.000,506,1033,.490,.491,197,234,.842,153,372,525,138,51,105,152,215,1212
4,Rickey Green,30,77,77,2431,381,798,.477,6,20,.300,375,778,.482,.481,232,267,.869,37,152,189,597,132,3,177,131,1000
5,Adrian Dantley,28,55,46,1971,512,964,.531,0,0,,512,964,.531,.531,438,545,.804,148,175,323,186,57,8,171,133,1462
6,Jeff Wilkins,29,79,0,1505,285,582,.490,0,1,.000,285,581,.491,.490,61,80,.763,78,288,366,81,35,18,91,173,631
7,John Stockton,22,82,5,1490,157,333,.471,2,11,.182,155,322,.481,.474,142,193,.736,26,79,105,415,109,11,150,203,458
8,Rich Kelley,31,77,34,1276,103,216,.477,0,2,.000,103,214,.481,.477,84,112,.750,118,232,350,120,42,30,124,227,290
9,Fred Roberts,24,52,0,873,164,320,.513,1,1,1.000,163,319,.511,.514,121,144,.840,68,83,151,65,18,10,68,96,450
10,Bob Hansen,24,54,4,646,110,225,.489,1,7,.143,109,218,.500,.491,40,72,.556,20,50,70,75,25,1,49,88,261
11,John Drew,30,19,16,463,107,260,.412,0,4,.000,107,256,.418,.412,94,122,.770,36,46,82,35,22,2,42,65,308
12,J.J. Anderson,24,44,0,457,61,149,.409,0,2,.000,61,147,.415,.409,27,45,.600,29,53,82,21,29,9,32,70,149
13,Billy Paultz,36,62,0,370,32,87,.368,0,0,,32,87,.368,.368,18,28,.643,24,72,96,16,6,11,30,51,82
14,Pace Mannion,24,34,0,190,27,63,.429,0,1,.000,27,62,.435,.429,16,23,.696,12,11,23,27,16,3,18,17,70
15,Kenny Natt,26,4,0,13,2,5,.400,0,0,,2,5,.400,.400,2,4,.500,1,1,2,0,1,0,3,2,6
,Team Totals,,82,,19755,3478,7302,.476,103,307,.336,3375,6995,.482,.483,1878,2434,.772,1081,2554,3635,2143,712,697,1575,1961,8937
