
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Karl Malone,36,82,82,2947,13.7,26.8,.509,0.0,0.1,.250,13.6,26.7,.511,10.7,13.4,.797,3.1,11.1,14.2,5.5,1.4,1.3,4.2,4.2,38.1,,115,100
2,Bryon Russell,29,82,70,2900,7.5,16.9,.446,2.0,4.9,.396,5.6,11.9,.467,4.4,5.8,.750,1.8,6.1,7.9,2.9,2.4,0.4,1.9,4.7,21.4,,112,102
3,John Stockton,37,82,82,2432,8.0,16.0,.501,0.9,2.7,.355,7.0,13.3,.530,4.9,5.7,.860,1.0,3.7,4.7,15.5,3.1,0.3,3.9,4.2,21.8,,121,102
4,Jeff Hornacek,36,77,77,2133,9.0,18.3,.492,1.7,3.5,.478,7.3,14.8,.495,4.3,4.5,.950,1.2,3.3,4.6,5.1,1.7,0.4,2.8,3.7,23.9,,114,106
5,Howard Eisley,27,82,5,2096,7.2,17.2,.418,1.5,4.2,.368,5.7,13.1,.434,2.1,2.6,.824,0.6,3.8,4.3,8.9,1.5,0.2,3.4,5.7,18.1,,101,106
6,Olden Polynice,35,82,79,1819,6.0,11.7,.510,0.0,0.1,.500,5.9,11.7,.510,0.8,2.6,.311,4.9,8.4,13.3,1.1,0.9,2.5,2.1,7.7,12.8,,101,101
7,Greg Ostertag,26,81,3,1606,4.1,8.9,.464,0.0,0.0,.000,4.1,8.9,.466,4.0,6.2,.636,5.7,10.3,16.1,0.6,0.7,5.7,2.6,6.5,12.2,,105,97
8,Quincy Lewis,22,74,0,896,6.6,17.8,.372,1.4,3.8,.365,5.3,14.0,.374,2.3,3.1,.731,2.7,4.0,6.8,2.4,1.4,0.9,2.7,9.4,16.9,,91,105
9,Jacque Vaughn,24,78,0,884,6.6,15.9,.416,0.8,2.1,.412,5.8,13.8,.417,3.5,4.6,.750,0.7,3.3,3.9,7.3,1.9,0.0,4.7,5.6,17.5,,92,105
10,Armen Gilliam,35,50,0,782,9.1,20.9,.436,0.0,0.1,.000,9.1,20.8,.438,4.6,5.9,.779,4.9,9.4,14.3,2.9,0.8,1.1,3.8,5.7,22.8,,98,103
11,Adam Keefe,29,62,3,604,4.7,11.5,.408,0.0,0.1,.000,4.7,11.4,.411,2.6,3.2,.806,4.0,8.1,12.1,3.0,1.5,1.2,4.1,8.0,12.0,,89,102
12,Scott Padgett,23,47,9,432,5.5,17.4,.314,1.6,5.5,.295,3.8,11.9,.323,2.4,3.3,.704,3.0,7.9,10.9,3.1,1.7,1.0,2.7,6.8,14.9,,86,102
13,Pete Chilcutt,31,26,0,224,5.3,14.8,.355,0.2,2.4,.100,5.0,12.4,.404,0.5,0.5,1.000,3.6,6.7,10.3,2.4,1.2,1.0,2.2,7.4,11.2,,85,104
