
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Larry Nance,24,82,2899,19.4,.605,.007,.337,9.1,18.3,13.7,10.2,1.4,3.5,12.9,19.5,,6.2,3.7,9.8,.163,,2.3,2.1,4.3,4.7
2,Walter Davis,29,78,2546,18.5,.559,.068,.212,1.7,7.6,4.6,25.0,2.0,0.3,13.3,25.9,,4.2,2.0,6.2,.118,,2.3,-1.8,0.5,1.6
3,Kyle Macy,26,82,2402,13.2,.545,.098,.160,2.4,6.7,4.5,18.8,2.4,0.1,13.2,15.0,,2.9,2.0,5.0,.099,,0.4,-0.3,0.1,1.3
4,Maurice Lucas,31,75,2309,18.1,.555,.006,.422,10.5,26.3,18.4,12.0,1.1,1.0,14.1,22.3,,3.6,2.8,6.4,.134,,0.6,0.4,1.0,1.8
5,James Edwards,28,72,1897,16.2,.570,.001,.311,6.6,14.9,10.7,13.9,0.6,0.9,13.1,23.1,,3.0,1.4,4.4,.112,,0.8,-1.2,-0.4,0.8
6,Alvan Adams,29,70,1452,16.6,.513,.007,.275,9.5,16.3,12.9,20.3,2.4,1.2,15.2,21.7,,1.5,1.8,3.3,.109,,0.7,1.3,2.0,1.5
7,Rod Foster,23,80,1424,11.9,.512,.145,.267,3.2,6.7,4.9,16.2,1.8,0.4,14.3,21.8,,0.6,1.0,1.6,.054,,-1.1,-2.0,-3.1,-0.4
8,Charles Pittman,25,69,989,11.3,.633,.010,.483,8.9,16.4,12.7,8.8,0.8,1.3,24.2,13.9,,0.8,0.9,1.7,.081,,-1.4,0.1,-1.2,0.2
9,Paul Westphal,33,59,865,14.6,.549,.083,.454,1.1,4.8,2.9,22.4,2.2,0.4,17.0,21.5,,0.9,0.7,1.5,.086,,-1.1,-2.7,-3.9,-0.4
10,Rick Robey,28,61,856,12.8,.578,.004,.342,10.9,16.2,13.5,9.9,1.1,0.9,20.7,17.9,,0.6,0.8,1.4,.078,,-1.1,-0.4,-1.5,0.1
11,Alvin Scott,28,65,735,7.6,.536,.016,.581,4.6,11.4,8.0,7.6,1.2,1.6,21.2,11.0,,0.1,0.6,0.8,.049,,-3.4,0.6,-2.8,-0.2
12,Mike Sanders,23,50,586,10.5,.503,.000,.207,7.9,12.6,10.3,9.8,1.9,1.2,16.6,18.6,,0.0,0.6,0.6,.045,,-2.5,-0.1,-2.7,-0.1
13,Johnny High,26,29,512,4.5,.355,.038,.558,3.6,11.5,7.5,11.1,3.7,1.2,37.0,8.2,,-0.8,0.7,-0.1,-0.008,,-4.9,3.9,-1.0,0.1
14,Rory White,24,22,308,15.3,.499,.000,.292,11.3,12.2,11.8,6.4,2.0,0.4,10.0,24.0,,0.2,0.3,0.5,.071,,-1.2,-2.3,-3.4,-0.1
