
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Rudy Gay,23,80,80,3175,9.7,20.8,.466,1.1,3.3,.327,8.6,17.5,.492,4.9,6.5,.753,1.9,5.8,7.6,2.5,1.9,1.0,2.7,3.2,25.3,,109,110
2,O.J. Mayo,22,82,82,3113,8.9,19.5,.458,2.2,5.9,.383,6.7,13.6,.490,3.5,4.3,.809,1.0,4.1,5.1,4.0,1.6,0.3,2.9,2.9,23.6,,110,112
3,Zach Randolph,28,81,81,3051,11.0,22.5,.488,0.3,0.9,.288,10.7,21.6,.496,6.1,7.8,.778,5.5,10.4,16.0,2.5,1.3,0.6,2.9,3.8,28.3,,115,109
4,Mike Conley,22,80,80,2569,7.4,16.6,.445,1.6,4.2,.387,5.7,12.3,.464,2.8,3.7,.743,0.6,3.2,3.8,8.5,2.2,0.2,3.4,3.6,19.2,,108,112
5,Marc Gasol,25,69,69,2469,7.9,13.5,.581,0.0,0.0,.000,7.9,13.5,.582,5.2,7.8,.670,4.3,9.0,13.3,3.4,1.4,2.3,2.8,5.3,20.9,,121,108
6,Sam Young,24,80,1,1321,8.7,19.3,.451,0.4,2.2,.196,8.3,17.1,.483,5.3,6.8,.777,3.0,4.8,7.8,2.0,1.3,0.8,3.7,4.1,23.1,,102,112
7,Hasheem Thabeet,22,68,13,883,4.5,7.6,.588,0.0,0.0,,4.5,7.6,.588,3.1,5.4,.581,4.9,9.2,14.1,0.6,0.9,5.2,2.5,9.4,12.1,,113,105
8,Marcus Williams,24,62,1,872,6.1,15.9,.384,1.4,4.8,.296,4.7,11.2,.421,2.2,3.2,.673,0.8,4.7,5.5,9.5,1.9,0.1,4.4,2.5,15.8,,95,112
9,DeMarre Carroll,23,71,1,795,5.7,14.3,.396,0.0,0.4,.000,5.7,13.9,.407,2.1,3.4,.623,3.4,6.3,9.7,2.1,1.8,0.6,1.5,6.9,13.5,,98,110
10,Jamaal Tinsley,31,38,1,589,4.5,12.2,.371,0.6,3.4,.179,3.9,8.8,.446,1.9,2.4,.815,1.0,4.8,5.7,9.4,2.9,0.4,5.5,5.8,11.6,,86,109
11,Darrell Arthur,21,32,1,457,7.1,16.4,.432,0.0,0.1,.000,7.1,16.3,.434,1.9,3.4,.567,4.2,8.2,12.3,1.7,1.6,1.6,2.5,6.7,16.1,,96,108
12,Hamed Haddadi,24,36,0,240,5.1,13.3,.387,0.0,0.6,.000,5.1,12.6,.407,3.0,4.1,.737,5.6,10.5,16.0,2.1,0.2,3.0,4.3,12.2,13.3,,89,108
13,Steven Hunter,28,21,0,158,5.5,14.0,.395,0.0,0.0,,5.5,14.0,.395,6.2,11.7,.528,5.8,7.8,13.6,0.0,0.3,3.2,2.9,3.2,17.2,,95,110
14,Ronnie Brewer,24,5,0,80,1.9,8.3,.231,0.0,0.0,,1.9,8.3,.231,2.6,3.2,.800,0.6,3.8,4.5,1.9,3.8,0.0,1.3,0.0,6.4,,78,108
15,Allen Iverson,34,3,0,67,11.5,19.9,.577,0.8,0.8,1.000,10.7,19.1,.560,4.6,9.2,.500,0.8,2.3,3.1,8.4,0.8,0.0,5.4,3.8,28.3,,108,116
16,Lester Hudson,25,9,0,61,11.8,29.4,.400,1.7,9.3,.182,10.1,20.2,.500,5.0,5.9,.857,3.4,5.0,8.4,4.2,4.2,0.8,4.2,4.2,30.3,,99,106
17,Trey Gilder,25,2,0,5,10.3,10.3,1.000,0.0,0.0,,10.3,10.3,1.000,0.0,0.0,,0.0,10.3,10.3,0.0,10.3,0.0,0.0,0.0,20.5,,200,91
