
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Tobias Harris,20,27,20,36.1,6.7,14.7,.453,1.0,3.2,.310,5.7,11.5,.494,.487,3.0,4.1,.721,2.1,6.4,8.5,2.1,0.9,1.4,1.8,3.3,17.3
2,Arron Afflalo,27,64,64,36.0,6.2,14.1,.439,1.1,3.8,.300,5.1,10.4,.489,.478,3.0,3.5,.857,0.5,3.3,3.7,3.2,0.6,0.2,2.2,2.1,16.5
3,Jameer Nelson,30,56,56,35.3,5.5,13.9,.392,2.2,6.3,.341,3.3,7.6,.435,.470,1.6,1.8,.873,0.4,3.3,3.7,7.4,1.3,0.1,2.8,2.9,14.7
4,Nikola Vucevic,22,77,77,33.2,6.0,11.5,.519,0.0,0.0,.000,6.0,11.5,.520,.519,1.1,1.6,.683,3.5,8.4,11.9,1.9,0.8,1.0,1.8,2.8,13.1
5,J.J. Redick,28,50,11,31.5,5.2,11.6,.450,2.3,6.0,.390,2.9,5.6,.514,.551,2.3,2.6,.891,0.2,2.2,2.4,4.4,0.6,0.1,2.1,1.4,15.1
6,Glen Davis,27,34,33,31.3,6.3,14.1,.448,0.0,0.1,.000,6.3,14.0,.450,.448,2.5,3.4,.718,1.6,5.6,7.2,2.1,0.9,0.6,1.9,2.6,15.1
7,Beno Udrih,30,27,9,27.3,3.6,8.8,.408,0.8,2.0,.396,2.8,6.9,.411,.452,2.2,2.6,.857,0.6,1.7,2.3,6.1,0.9,0.0,2.0,1.9,10.2
8,Maurice Harkless,19,76,59,26.0,3.4,7.4,.461,0.4,1.5,.274,3.0,5.9,.510,.489,1.0,1.7,.570,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,8.2
9,E'Twaun Moore,23,75,21,22.4,3.2,8.0,.396,0.9,2.6,.340,2.3,5.3,.424,.452,0.6,0.8,.797,0.6,1.6,2.2,2.7,0.7,0.3,1.4,1.6,7.8
10,Hedo Turkoglu,33,11,1,17.2,1.3,4.8,.264,0.1,2.2,.042,1.2,2.6,.448,.274,0.3,0.5,.500,0.4,2.0,2.4,2.1,0.6,0.1,1.1,1.0,2.9
11,Josh McRoberts,25,41,3,16.7,1.5,3.7,.392,0.4,1.3,.309,1.0,2.4,.439,.448,0.5,0.7,.733,1.0,2.3,3.3,1.7,0.2,0.3,0.7,1.6,3.9
12,Andrew Nicholson,23,75,28,16.7,3.4,6.5,.527,0.0,0.0,,3.4,6.5,.527,.527,1.0,1.3,.798,0.9,2.5,3.4,0.6,0.3,0.4,1.1,1.8,7.8
13,Gustavo Ayon,27,43,3,13.3,1.6,2.9,.536,0.0,0.0,,1.6,2.9,.536,.536,0.4,0.9,.500,0.9,2.3,3.3,1.4,0.3,0.3,0.9,1.9,3.6
14,DeQuan Jones,22,63,17,12.7,1.5,3.5,.436,0.1,0.6,.257,1.4,2.9,.470,.456,0.5,0.8,.667,0.3,1.4,1.7,0.3,0.3,0.3,0.5,0.9,3.7
15,Doron Lamb,21,24,0,12.4,1.1,2.8,.397,0.4,0.9,.476,0.7,2.0,.362,.471,0.5,0.8,.632,0.2,1.0,1.2,0.5,0.3,0.0,0.4,1.0,3.2
16,Al Harrington,32,10,0,11.9,2.0,5.7,.351,0.8,3.0,.267,1.2,2.7,.444,.421,0.3,0.4,.750,0.6,2.1,2.7,1.0,0.4,0.1,0.7,1.8,5.1
17,Kyle O'Quinn,22,57,5,11.2,1.8,3.5,.513,0.0,0.0,.000,1.8,3.4,.515,.513,0.5,0.8,.667,1.1,2.5,3.7,0.9,0.2,0.5,0.6,1.9,4.1
18,Ish Smith,24,36,3,10.5,1.1,3.2,.336,0.1,0.5,.235,1.0,2.8,.354,.353,0.1,0.2,.429,0.3,1.0,1.3,1.6,0.4,0.2,0.8,0.4,2.4
