
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
8,Kobe Bryant,SG,6-6,212,August 23 1978,7,
1,Maurice Carter,SG,6-5,210,October 12 1976,R,Louisiana State University
7,Brian Cook,C,6-9,234,December 4 1980,R,University of Illinois at Urbana-Champaign
2,Derek Fisher,SG,6-1,200,August 9 1974,7,University of Arkansas at Little Rock
17,Rick Fox,SF,6-7,230,July 24 1969,12,University of North Carolina
3,Devean George,SF,6-8,220,August 29 1977,4,Augsburg College
54,Horace Grant,PF,6-10,215,July 4 1965,16,Clemson University
11,Karl Malone,PF,6-9,250,July 24 1963,18,Louisiana Tech University
14,Stanislav Medvedenko,PF,6-10,250,April 4 1979,3,
34,Shaquille O'Neal,C,7-1,325,March 6 1972,11,Louisiana State University
12,Jannero Pargo,PG,6-1,175,October 22 1979,1,University of Arkansas
20,Gary Payton,PG,6-4,180,July 23 1968,13,Oregon State University
21,Kareem Rush,SG,6-6,215,October 30 1980,1,University of Missouri
9,Bryon Russell,SF,6-7,225,December 31 1970,10,California State University Long Beach
31,Jamal Sampson,C,6-11,235,May 15 1983,1,University of California
5,Ime Udoka,SF,6-6,215,August 9 1977,R,Portland State University
4,Luke Walton,PF,6-8,235,March 28 1980,R,University of Arizona
