
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Reggie Lewis,27,80,3144,17.4,.529,.043,.267,3.2,9.2,6.3,14.3,1.9,1.5,7.8,23.6,,5.4,3.0,8.3,.127,,1.9,0.5,2.4,3.5
2,Kevin Gamble,27,82,2541,15.1,.562,.153,.164,2.1,8.8,5.5,12.8,1.7,0.9,7.7,18.0,,4.5,2.1,6.6,.124,,1.8,0.1,1.9,2.5
3,Dee Brown,24,80,2254,17.2,.541,.117,.345,2.3,10.0,6.2,28.1,3.1,0.9,14.4,18.2,,3.6,2.7,6.4,.135,,1.8,1.2,3.0,2.9
4,Xavier McDaniel,29,82,2215,16.3,.539,.024,.261,8.7,16.2,12.5,11.0,1.6,1.4,14.2,23.6,,1.9,2.5,4.4,.096,,0.3,0.5,0.9,1.6
5,Robert Parish,39,79,2146,19.2,.565,.000,.302,13.1,25.8,19.5,4.2,1.3,3.1,12.0,20.2,,3.4,3.4,6.8,.152,,0.0,0.7,0.7,1.5
6,Sherman Douglas,26,79,1932,13.5,.518,.055,.283,3.9,5.6,4.7,35.7,1.3,0.3,21.3,17.0,,1.5,1.1,2.6,.064,,-0.2,-2.2,-2.4,-0.2
7,Kevin McHale,35,71,1656,14.4,.519,.028,.300,6.6,17.8,12.2,6.4,0.5,2.2,11.1,21.7,,1.2,1.6,2.8,.082,,-1.9,-0.6,-2.5,-0.2
8,Alaa Abdelnaby,24,63,1152,13.4,.557,.000,.240,11.3,18.1,14.8,2.2,0.8,1.2,15.4,20.5,,0.7,1.2,1.9,.079,,-2.1,-2.1,-4.1,-0.6
9,Joe Kleine,31,78,1129,9.6,.439,.022,.217,11.5,23.1,17.4,4.4,0.8,0.9,11.2,12.7,,0.2,1.3,1.5,.064,,-3.3,0.0,-3.3,-0.4
10,Rick Fox,23,71,1082,14.7,.534,.061,.266,5.8,10.8,8.3,14.9,2.9,1.2,15.4,20.1,,0.7,1.3,2.1,.092,,-0.2,1.1,1.0,0.8
11,Lorenzo Williams,23,22,151,12.1,.499,.000,.226,9.9,23.0,16.5,4.3,1.3,5.8,15.0,11.5,,0.0,0.3,0.3,.093,,-3.7,3.2,-0.5,0.1
12,Ed Pinckney,29,7,151,10.5,.538,.000,.542,10.6,21.5,16.1,0.8,1.3,2.9,21.2,10.8,,0.1,0.2,0.3,.084,,-4.0,0.6,-3.3,-0.1
13,John Bagley,32,10,97,2.0,.416,.040,.240,1.2,6.9,4.1,26.4,1.0,0.0,38.1,20.0,,-0.4,0.1,-0.3,-0.159,,-9.0,-2.6,-11.6,-0.2
14,Marcus Webb,22,9,51,20.1,.570,.040,.840,11.2,11.0,11.1,6.3,1.0,2.5,12.7,33.4,,0.1,0.0,0.1,.130,,0.4,-3.7,-3.3,0.0
15,Bart Kofoed,28,7,41,14.9,.444,.077,1.077,0.0,2.7,1.4,30.5,2.5,1.5,13.5,23.5,,0.0,0.0,0.0,.054,,-3.3,-3.7,-7.0,-0.1
16,Kenny Battle,28,3,29,20.7,.504,.077,.154,27.6,15.5,21.5,10.4,1.7,0.0,12.6,23.8,,0.1,0.0,0.1,.143,,3.5,-1.7,1.8,0.0
17,Joe Wolf,28,2,9,-4.7,.266,.000,2.000,12.7,24.9,18.9,0.0,0.0,6.9,51.5,18.7,,-0.1,0.0,-0.1,-0.273,,-16.9,-0.5,-17.4,0.0
