
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Steve Francis,27,78,78,2978,9.6,22.6,.423,0.6,2.2,.299,8.9,20.5,.436,8.5,10.3,.823,2.1,5.5,7.7,9.3,1.9,0.5,5.4,4.6,28.3,,105,108
2,Dwight Howard,19,82,82,2670,6.7,12.8,.520,0.0,0.0,.000,6.7,12.8,.521,5.3,7.8,.671,5.4,10.2,15.6,1.4,1.5,2.6,3.1,4.4,18.6,,111,104
3,Grant Hill,32,67,67,2338,11.2,22.0,.509,0.1,0.3,.231,11.1,21.7,.513,6.1,7.4,.821,1.7,5.2,6.9,4.8,2.1,0.6,3.5,3.1,28.5,,111,108
4,Tony Battie,28,81,32,1894,4.4,9.5,.460,0.0,0.2,.000,4.4,9.3,.468,1.8,2.5,.723,2.9,9.2,12.1,1.1,0.8,2.2,2.2,6.5,10.5,,98,106
5,Hedo Turkoglu,25,67,11,1757,9.5,22.6,.419,2.7,7.1,.380,6.8,15.5,.438,5.4,6.5,.836,1.8,4.9,6.7,4.4,1.2,0.5,3.4,4.0,27.0,,107,110
6,Jameer Nelson,22,79,21,1612,9.0,19.7,.455,1.4,4.4,.312,7.6,15.3,.497,2.3,3.4,.682,1.6,4.4,6.1,7.4,2.5,0.1,3.7,6.3,21.7,,103,108
7,Kelvin Cato,30,62,50,1525,5.3,9.9,.539,0.0,0.0,,5.3,9.9,.539,3.7,4.8,.783,3.4,10.4,13.8,1.3,1.8,2.7,2.1,5.6,14.4,,116,103
8,DeShawn Stevenson,23,55,27,1089,8.1,19.8,.408,1.2,3.1,.373,6.9,16.7,.415,2.6,4.7,.554,1.8,3.0,4.7,3.2,0.7,0.4,2.7,3.4,20.0,,94,112
9,Pat Garrity,28,71,0,955,6.5,16.2,.402,2.6,7.8,.333,3.9,8.4,.465,1.5,1.8,.879,1.1,5.5,6.6,1.6,1.0,0.5,1.6,5.7,17.2,,104,110
10,Cuttino Mobley,29,23,21,726,8.9,20.7,.432,4.0,8.7,.464,4.9,11.9,.409,3.8,4.8,.797,0.8,3.6,4.4,2.9,1.6,0.6,2.9,3.4,25.8,,110,110
11,Stacey Augmon,36,55,7,663,5.2,12.8,.407,0.0,0.0,,5.2,12.8,.407,4.4,5.9,.740,3.4,4.1,7.6,2.8,1.8,0.6,2.4,6.3,14.8,,102,109
12,Doug Christie,34,21,13,529,4.5,12.3,.367,0.5,2.2,.217,4.0,10.1,.400,1.9,2.1,.909,0.9,4.3,5.2,4.4,3.5,0.5,3.4,4.3,11.4,,85,106
13,Mario Kasun,24,45,0,356,6.7,13.9,.480,0.0,0.1,.000,6.7,13.8,.485,3.4,6.1,.558,7.4,10.8,18.2,1.1,1.1,1.9,3.7,12.2,16.8,,100,104
14,Brandon Hunter,24,31,0,224,8.4,16.5,.507,0.0,0.0,,8.4,16.5,.507,4.8,8.8,.538,5.7,10.0,15.6,0.7,0.9,1.6,5.0,9.5,21.5,,95,106
15,Andre Barrett,22,11,1,169,7.5,16.5,.455,1.5,4.5,.333,6.0,12.0,.500,2.1,2.7,.778,1.8,4.5,6.3,8.1,1.5,0.3,3.3,4.8,18.6,,108,110
16,Mark Jones,29,10,0,116,3.9,13.5,.290,0.0,1.7,.000,3.9,11.8,.333,2.2,4.4,.500,2.6,3.1,5.7,2.6,2.2,0.9,1.3,7.0,10.0,,81,109
17,Michael Bradley,25,8,0,55,2.8,6.4,.429,0.0,0.0,,2.8,6.4,.429,0.0,0.0,,2.8,10.1,12.9,1.8,0.9,1.8,0.9,3.7,5.5,,102,106
18,Andrew DeClercq,31,8,0,49,4.1,9.3,.444,0.0,0.0,,4.1,9.3,.444,1.0,3.1,.333,7.2,3.1,10.3,0.0,2.1,0.0,1.0,14.5,9.3,,107,109
