
No.,Player,Pos,Ht,Wt,Birth Date,Exp,College
10,Corky Calhoun,SF,6-7,210,November 1 1950,4,University of Pennsylvania
16,Johnny Davis,SG,6-2,170,October 21 1955,R,University of Dayton
3,Herm Gilliam,SG,6-3,190,May 5 1946,7,Purdue University
30,Bob Gross,SF,6-6,200,August 3 1953,1,California State University Long Beach
14,Lionel Hollins,PG,6-3,185,October 19 1953,1,Arizona State University
34,Robin Jones,C,6-9,225,February 2 1954,R,Saint Louis University
20,Maurice Lucas,PF,6-9,215,February 18 1952,2,Marquette University
22,Clyde Mayes,PF,6-8,225,March 17 1953,1,Furman University
36,Lloyd Neal,PF,6-7,225,December 10 1950,4,Tennessee State University
15,Larry Steele,SG,6-5,180,May 5 1949,5,University of Kentucky
13,Dave Twardzik,PG,6-1,175,September 20 1950,4,Old Dominion University
42,Wally Walker,SF,6-7,190,July 18 1954,R,University of Virginia
32,Bill Walton,C,6-11,210,November 5 1952,2,University of California Los Angeles
