
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,,ORtg,DRtg
1,Deron Williams,28,78,78,2842,9.4,21.4,.440,3.2,8.5,.378,6.2,12.9,.482,6.0,7.0,.859,0.6,3.9,4.4,11.5,1.4,0.6,4.1,3.7,28.1,,118,109
2,Joe Johnson,31,72,72,2642,9.1,21.5,.423,3.0,8.1,.375,6.1,13.4,.452,2.7,3.3,.820,1.1,3.4,4.5,5.2,1.0,0.3,2.5,2.0,23.9,,109,111
3,Brook Lopez,24,74,74,2253,13.7,26.3,.521,0.0,0.0,.000,13.7,26.2,.522,7.1,9.4,.758,5.0,7.3,12.3,1.7,0.8,3.7,3.1,3.6,34.5,,114,105
4,Gerald Wallace,30,69,68,2076,4.7,11.9,.397,1.2,4.2,.282,3.5,7.7,.461,3.2,4.9,.637,1.8,6.5,8.3,4.7,2.5,1.2,2.9,3.1,13.8,,101,104
5,Reggie Evans,32,80,56,1967,3.4,7.2,.479,0.0,0.0,,3.4,7.2,.479,3.1,6.1,.509,7.1,17.3,24.4,1.2,2.0,0.4,3.1,5.5,10.0,,102,100
6,Andray Blatche,26,82,8,1555,12.0,23.5,.512,0.1,0.8,.136,11.9,22.7,.524,5.1,7.5,.685,5.6,8.9,14.5,3.0,3.0,1.9,4.3,5.7,29.3,,107,101
7,C.J. Watson,28,80,8,1521,6.8,16.3,.418,3.1,7.6,.411,3.7,8.7,.424,2.5,3.2,.780,1.4,3.8,5.2,5.7,2.3,0.4,2.5,4.4,19.3,,113,107
8,Keith Bogans,32,74,23,1408,4.1,10.9,.380,3.2,9.4,.343,0.9,1.5,.615,0.4,0.7,.647,0.6,4.0,4.6,2.9,1.1,0.2,1.9,4.1,11.9,,105,110
9,Kris Humphries,27,65,21,1191,6.3,14.1,.448,0.0,0.1,.000,6.3,14.0,.451,4.4,5.6,.789,5.7,10.9,16.6,1.5,0.7,1.5,2.6,5.8,17.0,,109,105
10,MarShon Brooks,24,73,2,912,9.2,19.9,.463,0.9,3.3,.273,8.3,16.6,.500,4.1,5.6,.734,1.9,4.3,6.2,4.5,2.0,0.9,4.1,5.5,23.4,,101,107
11,Jerry Stackhouse,38,37,0,544,6.6,17.1,.384,3.0,8.8,.337,3.6,8.3,.434,2.0,2.3,.870,0.5,2.8,3.3,3.5,0.7,0.4,2.4,3.1,18.1,,102,112
12,Mirza Teletovic,27,53,0,499,7.7,20.0,.384,4.0,11.7,.343,3.7,8.3,.442,1.0,1.2,.818,3.6,6.7,10.3,2.5,1.4,0.9,2.2,5.7,20.4,,105,107
13,Tyshawn Taylor,22,38,0,221,7.8,21.3,.368,1.5,3.2,.462,6.4,18.1,.351,3.7,6.6,.556,0.5,3.9,4.4,5.1,3.2,0.0,6.1,6.1,20.8,,80,106
14,Josh Childress,29,14,0,100,3.2,11.4,.286,0.5,1.6,.333,2.7,9.7,.278,0.5,1.1,.500,3.2,4.9,8.1,2.7,1.1,1.1,0.0,1.6,7.6,,96,109
15,Tornike Shengelia,21,19,0,93,5.8,13.4,.435,0.6,1.2,.500,5.2,12.2,.429,5.2,9.3,.563,5.2,8.1,13.4,1.7,1.7,0.6,6.4,6.4,17.4,,86,106
16,Kris Joseph,24,4,0,30,0.0,5.4,.000,0.0,1.8,.000,0.0,3.6,.000,3.6,7.2,.500,0.0,3.6,3.6,0.0,5.4,0.0,0.0,1.8,3.6,,53,102
17,Damion James,25,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,
