
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Pete Maravich,27,79,2853,18.3,.479,,.308,3.2,11.9,7.4,28.2,1.8,0.3,,,,1.8,2.1,3.9,.066,,2.9,-0.6,2.3,3.1
2,E.C. Coleman,24,77,2176,10.8,.485,,.292,8.4,17.1,12.6,6.7,1.7,0.9,,,,0.5,2.1,2.6,.057,,-2.8,1.1,-1.7,0.2
3,Louie Nelson,23,72,1898,12.8,.511,,.368,3.8,6.6,5.2,13.9,1.5,0.2,,,,1.5,0.8,2.3,.059,,-0.8,-1.4,-2.2,-0.1
4,Aaron James,22,76,1731,14.4,.516,,.244,7.8,13.5,10.6,6.1,1.0,0.5,,,,1.8,1.1,2.9,.080,,-1.0,-2.3,-3.3,-0.6
5,Bud Stallworth,25,73,1668,10.2,.456,,.256,4.5,10.4,7.4,4.2,1.6,0.4,,,,-0.6,1.0,0.4,.012,,-4.2,-2.0,-6.1,-1.7
6,Mel Counts,33,75,1421,14.8,.477,,.228,7.0,24.7,15.5,18.7,1.5,1.6,,,,0.2,1.8,2.0,.069,,-1.5,1.6,0.1,0.8
7,Jim Barnett,30,45,1238,14.6,.521,,.392,3.5,6.9,5.2,16.7,1.2,0.7,,,,1.5,0.5,2.1,.080,,0.0,-1.6,-1.6,0.1
8,Ollie Johnson,25,43,1159,10.8,.511,,.258,5.0,10.5,7.7,9.6,1.6,0.9,,,,0.8,0.8,1.6,.065,,-2.6,0.8,-1.8,0.1
9,Otto Moore,28,40,1055,11.6,.485,,.260,8.5,23.2,15.6,10.7,0.9,2.0,,,,0.1,1.1,1.3,.058,,-3.0,1.8,-1.2,0.2
10,Neal Walk,26,37,851,15.4,.465,,.223,8.3,23.0,15.4,18.0,1.5,1.2,,,,0.0,1.0,1.0,.055,,-0.6,0.9,0.2,0.5
11,Nate Williams,24,35,814,19.5,.559,,.252,5.2,14.5,9.7,14.2,2.4,0.4,,,,1.7,0.8,2.5,.146,,2.5,-0.6,1.9,0.8
12,Rick Adelman,28,28,613,11.2,.473,,.371,2.1,7.1,4.5,15.5,3.4,0.5,,,,0.0,0.6,0.6,.047,,-2.9,0.9,-2.0,0.0
13,Henry Bibby,25,28,524,14.4,.481,,.425,3.3,6.3,4.8,21.9,2.1,0.0,,,,0.1,0.3,0.4,.035,,-0.3,-2.2,-2.4,-0.1
14,Bernie Fryer,25,31,432,11.0,.508,,.406,3.6,7.2,5.3,16.5,2.2,0.0,,,,0.1,0.3,0.4,.048,,-2.4,-0.7,-3.2,-0.1
15,Stu Lantz,28,19,353,9.7,.452,,.461,1.9,5.0,3.4,11.7,1.5,0.3,,,,-0.1,0.1,0.1,.011,,-4.3,-2.1,-6.3,-0.4
16,Rick Roberson,27,16,339,13.1,.474,,.370,11.2,24.1,17.4,9.8,0.9,1.3,,,,0.0,0.4,0.4,.053,,-2.5,0.0,-2.5,0.0
17,Lamar Green,27,15,280,8.4,.362,,.286,9.7,30.0,19.5,7.6,0.6,0.9,,,,-0.4,0.3,-0.1,-0.014,,-6.9,0.2,-6.7,-0.3
18,Russ Lee,25,15,139,13.1,.396,,.184,10.5,11.9,11.2,8.0,3.5,1.1,,,,-0.2,0.2,0.0,-0.016,,-3.7,-1.0,-4.7,-0.1
19,Toby Kimball,32,3,90,7.3,.383,,.304,8.6,20.7,14.5,5.9,1.0,0.0,,,,-0.1,0.1,0.0,-0.012,,-6.3,-0.7,-7.1,-0.1
20,John Block,30,4,57,15.2,.404,,.345,10.2,21.8,15.8,18.1,3.1,0.9,,,,-0.1,0.1,0.0,.002,,-1.6,0.4,-1.2,0.0
21,Ken Boyd,22,6,25,25.3,.533,,.846,11.6,8.3,10.0,14.4,5.3,0.0,,,,0.0,0.0,0.1,.109,,5.4,-0.9,4.5,0.0
22,Walt Bellamy,35,1,14,16.4,1.042,,1.000,0.0,37.0,17.9,0.0,0.0,0.0,,,,0.0,0.0,0.1,.222,,-3.1,-5.5,-8.6,0.0
