
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Fred Brown,26,81,2669,19.8,.513,,.177,4.3,8.9,6.6,17.7,3.2,0.3,,,,5.0,2.9,7.9,.142,,3.6,-0.2,3.4,3.6
2,Spencer Haywood,25,68,2529,19.0,.511,,.288,8.0,17.6,12.8,8.5,1.0,2.2,,,,4.6,2.6,7.3,.138,,1.3,-0.7,0.6,1.6
3,Archie Clark,33,77,2481,16.2,.533,,.210,2.4,7.3,4.9,25.2,2.0,0.1,,,,4.5,1.7,6.2,.119,,1.9,-0.9,1.1,1.9
4,Leonard Gray,23,75,2280,12.6,.514,,.186,6.0,15.6,10.7,10.0,1.3,0.6,,,,1.9,2.0,4.0,.084,,-0.8,0.3,-0.5,0.8
5,Slick Watts,23,82,2056,15.2,.450,,.278,4.7,8.4,6.5,31.7,4.2,0.3,,,,-0.1,2.8,2.7,.063,,0.6,1.5,2.1,2.1
6,Tom Burleson,22,82,1888,16.1,.465,,.343,8.4,22.7,15.5,8.6,1.5,4.2,,,,0.2,3.1,3.3,.083,,-2.2,1.4,-0.8,0.6
7,Jim Fox,31,75,1766,14.7,.534,,.393,7.4,21.1,14.2,10.6,1.2,0.5,,,,2.6,2.0,4.6,.124,,-0.6,0.2,-0.4,0.7
8,Tal Skinner,22,73,1574,9.0,.445,,.280,8.8,13.7,11.2,6.9,1.4,0.6,,,,0.1,1.3,1.5,.045,,-3.4,0.7,-2.7,-0.3
9,Wardell Jackson,23,56,939,7.0,.445,,.293,5.8,8.8,7.3,4.1,1.3,0.3,,,,-0.2,0.5,0.3,.015,,-4.6,-0.9,-5.4,-0.8
10,Rod Derline,22,58,666,12.2,.458,,.169,1.8,7.3,4.5,10.2,1.6,0.3,,,,0.1,0.4,0.5,.033,,-3.4,-3.0,-6.4,-0.7
11,John Hummer,26,43,568,5.6,.368,,.472,5.0,13.8,9.4,8.3,0.6,0.6,,,,-0.7,0.4,-0.3,-0.027,,-6.4,-0.2,-6.6,-0.7
12,John Brisker,27,21,276,15.4,.498,,.348,5.5,6.7,6.1,10.4,1.2,0.6,,,,0.3,0.1,0.5,.080,,-0.4,-3.6,-4.0,-0.1
13,Kenny McIntosh,26,6,101,4.7,.273,,.310,6.1,9.2,7.6,8.5,1.8,1.6,,,,-0.3,0.1,-0.2,-0.084,,-7.8,0.2,-7.6,-0.1
14,Dean Tolson,23,19,87,17.6,.483,,.459,14.1,11.8,13.0,8.3,2.1,3.6,,,,0.1,0.1,0.2,.097,,-0.1,-0.5,-0.6,0.0
