
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Mitch Richmond,31,81,3125,21.6,.578,.302,.337,2.2,9.8,6.0,20.6,2.0,0.6,11.6,29.4,,8.7,2.1,10.8,.166,,5.2,-1.9,3.3,4.2
2,Olden Polynice,32,82,2893,13.1,.476,.006,.260,10.9,20.4,15.6,10.2,0.8,2.1,13.4,19.3,,0.6,2.7,3.3,.055,,-2.1,0.6,-1.5,0.4
3,Michael Smith,24,81,2526,13.3,.545,.000,.688,11.7,23.9,17.7,11.2,1.7,1.8,21.0,11.0,,2.2,3.2,5.4,.102,,-0.9,2.8,1.9,2.5
4,Mahmoud Abdul-Rauf,27,75,2131,13.2,.524,.266,.147,0.9,5.9,3.3,15.8,1.4,0.2,10.8,23.2,,2.0,0.7,2.7,.060,,-0.2,-3.4,-3.5,-0.8
5,Billy Owens,27,66,1995,13.6,.514,.113,.227,7.8,15.2,11.5,15.5,1.6,0.9,15.9,18.8,,1.2,1.7,2.8,.069,,-0.6,0.3,-0.2,0.9
6,Corliss Williamson,23,79,1992,14.3,.535,.004,.337,8.1,11.1,9.5,10.9,1.6,1.9,15.5,22.8,,1.2,1.5,2.7,.064,,-1.4,-0.5,-1.9,0.0
7,Tyus Edney,23,70,1376,12.7,.499,.107,.550,2.9,6.8,4.8,25.4,2.3,0.1,18.7,19.5,,0.7,0.8,1.5,.054,,-2.1,-2.0,-4.1,-0.7
8,Kevin Gamble,31,62,953,11.6,.529,.392,.035,1.6,11.6,6.5,12.9,1.2,1.3,8.5,14.9,,1.1,0.6,1.6,.082,,-1.0,-1.4,-2.4,-0.1
9,Bobby Hurley,25,49,632,10.4,.482,.360,.424,1.6,5.4,3.5,33.8,2.3,0.4,27.1,14.4,,0.1,0.3,0.4,.031,,-3.3,-3.4,-6.8,-0.8
10,Brian Grant,24,24,607,14.5,.511,.000,.435,9.3,18.1,13.6,7.6,1.7,3.1,15.1,21.5,,0.3,0.7,1.0,.075,,-2.9,0.4,-2.4,-0.1
11,Duane Causwell,28,46,581,8.9,.535,.032,.394,11.3,14.2,12.7,5.1,1.4,4.9,23.6,11.1,,0.1,0.6,0.7,.060,,-3.3,2.2,-1.1,0.1
12,Lionel Simmons,28,41,521,9.4,.442,.221,.353,6.6,16.7,11.6,16.4,0.8,1.9,17.8,16.5,,-0.1,0.4,0.3,.028,,-3.7,-0.3,-4.0,-0.3
13,Jeff Grayer,31,25,316,10.0,.496,.133,.241,7.7,6.3,7.0,12.5,1.3,1.7,14.0,15.2,,0.2,0.1,0.3,.049,,-1.9,-1.0,-3.0,-0.1
14,Kevin Salvadori,26,23,154,8.3,.452,.000,.545,4.5,14.5,9.5,9.6,0.7,6.4,22.7,15.4,,-0.2,0.2,0.0,-0.007,,-7.0,1.9,-5.1,-0.1
15,Lloyd Daniels,29,5,28,-10.5,.188,.688,.000,4.1,12.6,8.3,5.2,1.9,0.0,15.8,30.4,,-0.3,0.0,-0.2,-0.398,,-13.5,-5.5,-19.0,-0.1
16,Devin Gray,24,3,25,15.8,.313,.000,.364,13.8,28.3,21.0,12.6,6.3,0.0,0.0,22.9,,0.0,0.1,0.0,.070,,-3.7,2.4,-1.3,0.0
