
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Jason Kidd,29,80,80,2989,515,1244,.414,126,370,.341,389,874,.445,.465,339,403,.841,110,394,504,711,179,25,296,127,1495
2,Richard Jefferson,22,80,80,2879,456,911,.501,6,24,.250,450,887,.507,.504,324,436,.743,150,364,514,201,80,44,156,216,1242
3,Kenyon Martin,25,77,77,2628,509,1082,.470,9,43,.209,500,1039,.481,.475,256,392,.653,164,476,640,185,98,70,192,294,1283
4,Lucious Harris,32,77,25,1973,298,721,.413,47,136,.346,251,585,.429,.446,152,189,.804,63,169,232,155,53,8,71,95,795
5,Kerry Kittles,28,65,57,1951,332,711,.467,78,219,.356,254,492,.516,.522,106,135,.785,52,200,252,170,101,30,55,110,848
6,Jason Collins,24,81,66,1900,140,338,.414,0,4,.000,140,334,.419,.414,180,236,.763,136,232,368,87,47,44,85,252,460
7,Aaron Williams,31,81,0,1597,199,439,.453,0,1,.000,199,438,.454,.453,102,130,.785,137,194,331,88,27,57,85,206,500
8,Rodney Rogers,31,68,0,1303,183,455,.402,44,132,.333,139,323,.430,.451,68,90,.756,61,202,263,107,50,31,91,192,478
9,Anthony Johnson,28,66,2,842,103,231,.446,13,35,.371,90,196,.459,.474,51,74,.689,13,65,78,86,37,5,41,93,270
10,Brian Scalabrine,24,59,7,724,68,169,.402,14,39,.359,54,130,.415,.444,30,36,.833,40,101,141,46,16,18,46,77,180
11,Dikembe Mutombo,36,24,16,514,49,131,.374,0,0,,49,131,.374,.374,40,55,.727,54,99,153,19,4,37,34,54,138
12,Tamar Slay,22,36,0,274,39,103,.379,7,25,.280,32,78,.410,.413,7,10,.700,8,23,31,14,14,3,20,31,92
13,Chris Childs,35,12,0,106,6,20,.300,1,6,.167,5,14,.357,.325,2,3,.667,3,2,5,16,8,1,6,17,15
14,Brandon Armstrong,22,17,0,69,9,27,.333,1,6,.167,8,21,.381,.352,5,6,.833,0,4,4,2,3,1,5,8,24
15,Donny Marshall,30,3,0,6,0,3,.000,0,1,.000,0,2,.000,.000,0,0,,0,3,3,0,0,0,1,0,0
,Team Totals,,82,,19755,2906,6585,.441,346,1041,.332,2560,5544,.462,.468,1662,2195,.757,991,2528,3519,1887,717,374,1212,1772,7820
