
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Martell Webster,26,76,2200,13.9,.601,.517,.311,2.7,12.2,7.4,10.7,1.2,0.6,11.1,16.9,,3.9,2.4,6.3,.138,,1.6,-0.1,1.5,1.9
2,Emeka Okafor,30,79,2052,15.8,.496,.000,.278,10.7,26.8,18.7,7.9,1.1,3.0,12.2,19.5,,0.7,3.7,4.5,.104,,-3.2,2.0,-1.1,0.5
3,Bradley Beal,19,56,1745,13.6,.515,.344,.231,2.7,10.8,6.7,13.7,1.5,1.3,10.6,22.2,,1.0,2.0,3.0,.082,,0.0,0.0,-0.1,0.9
4,Kevin Seraphin,23,79,1721,10.3,.478,.000,.123,6.8,15.5,11.1,6.1,0.7,2.7,14.7,23.5,,-2.1,2.2,0.1,.004,,-5.6,-0.1,-5.7,-1.6
5,Nene Hilario,30,61,1659,17.0,.538,.002,.453,6.7,20.6,13.6,19.0,1.7,1.8,16.3,23.4,,1.3,2.7,4.0,.116,,-1.1,2.3,1.3,1.4
6,John Wall,22,49,1602,20.8,.521,.061,.416,2.4,11.2,6.8,43.9,2.1,1.8,15.3,29.3,,2.2,2.2,4.5,.134,,2.5,0.9,3.4,2.2
7,Trevor Ariza,27,56,1471,14.0,.538,.463,.211,3.3,16.9,10.0,12.7,2.5,1.1,14.6,17.9,,0.7,2.4,3.1,.102,,-0.4,1.9,1.5,1.3
8,A.J. Price,26,57,1278,12.4,.501,.484,.150,1.7,8.2,4.9,26.4,1.3,0.2,12.7,18.0,,1.0,1.2,2.2,.084,,-0.1,-1.7,-1.8,0.1
9,Garrett Temple,26,51,1156,8.8,.478,.310,.143,2.8,9.1,5.9,15.5,2.3,1.2,18.2,13.2,,-0.3,1.5,1.2,.049,,-2.9,1.7,-1.2,0.2
10,Jordan Crawford,24,43,1127,14.7,.512,.337,.209,3.0,10.3,6.6,25.5,1.2,0.4,14.9,26.4,,0.2,1.1,1.4,.058,,0.5,-1.4,-0.9,0.3
11,Chris Singleton,23,57,924,7.8,.425,.149,.290,6.1,16.1,11.0,6.3,2.1,2.1,14.2,15.7,,-1.0,1.5,0.5,.028,,-5.2,1.9,-3.3,-0.3
12,Trevor Booker,25,48,887,13.9,.509,.023,.327,12.2,17.8,14.9,7.4,1.9,1.4,11.0,14.5,,0.9,1.4,2.3,.126,,-1.7,1.8,0.1,0.5
13,Cartier Martin,28,41,694,9.7,.511,.579,.111,1.7,14.3,8.0,4.8,1.4,0.7,10.8,19.5,,-0.2,0.9,0.7,.047,,-2.2,-1.4,-3.6,-0.3
14,Jan Vesely,22,51,601,7.6,.480,.009,.342,7.9,14.7,11.3,7.3,1.3,2.2,17.1,12.0,,-0.1,0.8,0.7,.059,,-4.4,1.9,-2.5,-0.1
15,Shaun Livingston,27,17,320,7.4,.434,.045,.227,0.7,12.2,6.4,18.1,1.8,0.5,19.0,12.8,,-0.2,0.4,0.2,.028,,-5.5,1.0,-4.5,-0.2
16,Shelvin Mack,22,7,141,10.4,.453,.325,.050,2.3,10.3,6.3,26.3,2.2,0.0,16.4,15.8,,0.0,0.2,0.2,.052,,-2.6,-0.4,-3.0,0.0
17,Earl Barron,31,11,122,6.9,.357,.000,.135,14.4,24.7,19.5,3.9,2.1,3.2,20.3,18.4,,-0.3,0.3,-0.1,-0.025,,-8.4,1.6,-6.8,-0.1
18,Jannero Pargo,33,7,102,0.2,.319,.625,.063,0.0,6.6,3.3,21.0,0.0,0.8,19.6,18.3,,-0.3,0.1,-0.3,-0.129,,-7.4,-3.3,-10.8,-0.2
19,Jason Collins,34,6,54,2.9,.291,.000,.333,2.0,14.5,8.2,5.2,1.9,5.9,22.5,7.5,,-0.1,0.1,0.0,.016,,-8.4,5.3,-3.1,0.0
