
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Bob Kauffman,25,77,3205,17.7,.555,,.382,,,11.9,13.5,,,,,,7.0,0.9,8.0,.119,,,,,
2,Elmore Smith,22,78,3186,15.0,.471,,.285,,,18.0,5.1,,,,,,0.4,1.1,1.5,.022,,,,,
3,Walt Hazzard,29,72,2389,15.9,.503,,.304,,,4.3,25.3,,,,,,2.7,0.6,3.3,.067,,,,,
4,Randy Smith,23,76,2094,15.5,.507,,.283,,,8.5,13.8,,,,,,2.5,0.5,3.0,.069,,,,,
5,Dick Garrett,25,73,1905,11.8,.489,,.214,,,5.7,12.6,,,,,,1.2,0.4,1.6,.039,,,,,
6,Fred Hilton,24,61,1349,11.4,.417,,.153,,,5.6,13.6,,,,,,-2.4,0.3,-2.1,-0.075,,,,,
7,Cornell Warner,23,62,1239,11.8,.477,,.213,,,14.8,6.0,,,,,,0.3,0.4,0.6,.025,,,,,
8,Em Bryant,33,54,1223,9.7,.504,,.568,,,5.0,21.6,,,,,,0.8,0.3,1.1,.044,,,,,
9,John Hummer,23,55,1186,6.4,.412,,.428,,,9.4,7.9,,,,,,-1.0,0.3,-0.8,-0.031,,,,,
10,Mike Davis,25,62,1068,13.5,.486,,.359,,,5.5,11.6,,,,,,0.7,0.2,0.9,.042,,,,,
11,Bill Hosket,25,44,592,12.7,.540,,.287,,,10.1,9.0,,,,,,0.9,0.1,1.0,.084,,,,,
12,Jerry Chambers,28,26,369,12.9,.459,,.178,,,8.8,9.6,,,,,,-0.1,0.1,0.0,.000,,,,,
