
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Mike Miller,26,70,2740,16.4,.588,.493,.201,2.3,14.2,8.2,18.7,1.0,0.5,14.0,21.1,,4.6,0.3,4.8,.085,,3.7,-1.6,2.1,2.8
2,Hakim Warrick,24,82,2152,15.9,.592,.011,.545,7.2,16.1,11.7,6.0,1.0,1.1,15.4,21.9,,3.2,0.5,3.7,.082,,-0.7,-2.0,-2.8,-0.4
3,Pau Gasol,26,59,2133,24.1,.593,.013,.466,8.3,24.2,16.3,17.7,0.7,4.5,13.5,25.3,,5.4,1.5,6.9,.155,,2.6,1.7,4.2,3.3
4,Rudy Gay,20,78,2103,12.4,.497,.188,.275,5.3,14.5,9.9,8.0,1.7,2.7,14.1,21.3,,-0.5,1.0,0.5,.011,,-2.2,-0.3,-2.5,-0.3
5,Chucky Atkins,32,75,2064,17.4,.580,.428,.435,1.0,7.0,4.0,27.9,1.2,0.1,13.0,21.4,,5.1,-0.2,4.9,.114,,3.5,-4.1,-0.6,0.7
6,Dahntay Jones,26,78,1671,9.6,.542,.026,.377,3.4,7.6,5.5,6.6,1.2,1.0,14.6,17.0,,0.7,0.0,0.7,.019,,-2.4,-1.8,-4.1,-0.9
7,Damon Stoudamire,33,62,1501,12.6,.493,.400,.190,2.5,8.6,5.5,31.3,1.6,0.1,17.6,17.3,,1.1,0.1,1.1,.036,,0.3,-2.9,-2.6,-0.2
8,Stromile Swift,27,54,1029,14.2,.517,.014,.387,9.9,19.2,14.5,2.8,1.5,4.6,14.6,20.8,,0.2,0.8,1.0,.047,,-3.6,-0.6,-4.2,-0.6
9,Lawrence Roberts,24,54,969,13.4,.533,.010,.630,12.4,19.8,16.1,4.7,1.9,1.0,11.9,14.1,,1.4,0.6,2.0,.099,,-0.9,-0.6,-1.4,0.1
10,Tarence Kinsey,22,48,967,13.0,.532,.151,.322,3.6,8.4,6.0,7.0,2.8,0.1,11.7,18.4,,0.6,0.3,0.9,.046,,-1.0,-1.4,-2.4,-0.1
11,Alexander Johnson,23,59,753,13.2,.588,.000,.698,7.9,20.8,14.4,3.6,1.7,3.5,17.5,16.1,,0.7,0.6,1.3,.083,,-2.7,0.0,-2.7,-0.1
12,Eddie Jones,35,29,561,8.6,.485,.490,.225,3.0,10.0,6.5,9.1,2.0,0.3,12.2,15.2,,0.0,0.1,0.2,.013,,-1.1,-1.5,-2.5,-0.1
13,Junior Harrington,26,29,543,8.9,.483,.190,.336,2.6,12.3,7.5,25.4,2.0,0.7,24.9,17.4,,-0.4,0.2,-0.2,-0.015,,-2.9,-1.0,-3.9,-0.3
14,Brian Cardinal,29,28,313,17.7,.655,.518,.318,5.0,17.6,11.3,16.1,3.6,0.2,19.2,17.3,,0.7,0.3,0.9,.144,,2.8,0.1,3.0,0.4
15,Jake Tsakalidis,27,23,258,6.5,.446,.000,.480,11.1,18.5,14.8,1.2,1.4,3.2,25.7,14.3,,-0.4,0.2,-0.2,-0.039,,-6.4,-0.9,-7.2,-0.3
16,Kyle Lowry,20,10,175,18.3,.556,.211,.737,8.2,13.0,10.6,27.3,4.1,0.4,19.3,16.1,,0.4,0.2,0.5,.148,,2.3,1.0,3.3,0.2
17,Scott Padgett,30,7,33,0.9,.127,.571,.286,18.1,14.5,16.3,0.0,1.6,0.0,11.3,12.1,,-0.1,0.0,-0.1,-0.140,,-7.1,-5.3,-12.4,-0.1
18,Will Conroy,24,3,17,4.2,,,,7.0,7.0,7.0,7.8,0.0,0.0,,0.0,,0.0,0.0,0.0,.035,,-2.9,-0.1,-3.1,0.0
