
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Jason Kidd,25,50,2060,22.5,.527,.176,.342,4.8,14.5,9.6,44.0,3.0,0.7,15.7,21.4,,5.8,2.3,8.1,.188,,4.7,1.1,5.8,4.1
2,Clifford Robinson,32,50,1740,18.3,.559,.221,.372,4.5,10.8,7.6,12.8,2.3,2.6,10.7,21.8,,3.6,1.7,5.3,.146,,2.4,0.5,2.9,2.2
3,Tom Gugliotta,29,43,1563,20.0,.545,.012,.380,9.6,19.0,14.2,13.6,2.0,1.0,11.6,22.4,,3.7,1.7,5.4,.165,,1.8,0.7,2.5,1.8
4,George McCloud,31,48,1245,13.6,.591,.512,.269,3.1,12.2,7.6,10.0,1.9,0.9,11.9,15.3,,2.3,1.0,3.3,.127,,1.6,-0.5,1.2,1.0
5,Danny Manning,32,50,1184,15.4,.520,.023,.290,6.0,15.7,10.8,16.2,1.6,2.4,13.7,19.7,,1.4,1.2,2.6,.104,,-0.8,0.7,-0.1,0.6
6,Rex Chapman,31,38,1183,11.8,.460,.329,.198,1.2,9.2,5.1,15.2,1.5,0.6,9.8,21.6,,0.3,0.6,0.9,.035,,-1.2,-2.1,-3.3,-0.4
7,Luc Longley,30,39,933,13.5,.524,.000,.262,7.2,20.6,13.8,8.1,1.3,1.7,14.1,18.6,,0.8,1.0,1.8,.092,,-2.4,-0.1,-2.4,-0.1
8,Pat Garrity,22,39,538,13.0,.557,.106,.329,5.5,10.8,8.1,5.7,0.8,0.4,9.3,18.4,,0.9,0.2,1.1,.101,,-1.1,-3.0,-4.1,-0.3
9,Chris Morris,33,44,535,15.3,.544,.376,.309,11.6,14.9,13.2,6.9,1.6,1.6,11.0,16.4,,1.1,0.5,1.6,.142,,0.9,-1.1,-0.2,0.3
10,Joe Kleine,37,31,374,6.6,.429,.027,.162,8.3,12.7,10.4,4.8,1.1,0.2,11.2,11.0,,0.1,0.2,0.3,.037,,-3.8,-1.1,-4.9,-0.3
11,Toby Bailey,23,27,249,11.3,.425,.058,.151,11.0,14.3,12.6,8.6,1.9,0.6,10.7,19.0,,0.0,0.2,0.2,.041,,-3.1,-1.4,-4.5,-0.2
12,Gerald Brown,23,33,236,7.3,.420,.112,.157,2.4,8.5,5.4,21.7,1.1,0.3,18.8,22.9,,-0.4,0.1,-0.3,-0.060,,-5.7,-3.5,-9.1,-0.4
13,Shawn Respert,26,12,99,11.4,.458,.361,.278,2.3,13.2,7.7,13.2,2.7,0.0,11.0,21.2,,0.0,0.1,0.1,.046,,-2.1,-1.9,-4.1,-0.1
14,Marko Milic,21,11,53,3.9,.400,.050,.000,6.5,4.5,5.5,6.3,3.0,1.4,23.1,22.7,,-0.2,0.0,-0.1,-0.124,,-7.8,-1.2,-9.0,-0.1
15,Alvin Sims,24,4,25,10.9,.451,.100,.500,13.7,4.7,9.3,34.2,4.3,0.0,33.0,33.6,,-0.1,0.0,-0.1,-0.139,,-4.2,-0.4,-4.6,0.0
16,Randy Livingston,23,1,22,27.2,.676,.000,.250,0.0,10.8,5.3,26.3,4.8,0.0,10.1,20.7,,0.1,0.0,0.1,.275,,3.9,-0.7,3.2,0.0
17,Jimmy Oliver,29,2,11,2.7,.500,.333,.000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,,0.0,0.0,0.0,.020,,-3.3,-5.1,-8.4,0.0
