
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Dan Majerle,28,80,3207,13.7,.531,.442,.209,4.3,8.0,6.1,11.9,2.0,0.8,9.9,18.0,,5.0,2.3,7.3,.109,,2.6,-0.2,2.3,3.5
2,A.C. Green,30,82,2825,17.0,.555,.038,.391,11.1,18.8,15.0,6.9,1.2,0.8,8.4,17.6,,6.7,2.6,9.3,.157,,1.5,-0.3,1.2,2.3
3,Kevin Johnson,27,67,2449,20.6,.566,.028,.473,2.6,5.1,3.8,38.5,2.5,0.3,16.6,24.3,,7.0,1.7,8.7,.170,,3.2,-2.3,0.9,1.8
4,Charles Barkley,30,65,2298,22.8,.563,.170,.432,9.8,25.6,17.8,20.0,2.2,1.0,14.2,26.5,,5.6,3.3,8.8,.185,,4.1,1.5,5.7,4.5
5,Oliver Miller,23,69,1786,18.2,.617,.020,.301,8.9,20.9,15.0,19.1,2.3,5.5,24.1,16.0,,2.2,3.1,5.3,.142,,0.7,4.9,5.6,3.4
6,Cedric Ceballos,24,53,1602,20.9,.566,.011,.278,10.9,13.3,12.1,9.4,1.8,0.9,9.4,25.8,,4.1,1.4,5.5,.166,,2.7,-1.4,1.4,1.4
7,Danny Ainge,34,68,1555,11.8,.524,.454,.175,2.0,7.4,4.7,15.9,1.8,0.3,12.3,17.8,,1.9,1.0,2.8,.087,,0.7,-1.9,-1.3,0.3
8,Mark West,33,82,1236,12.3,.567,.000,.406,10.3,16.5,13.4,3.6,1.2,5.5,18.0,13.9,,0.8,1.6,2.4,.094,,-2.4,1.7,-0.7,0.4
9,Frank Johnson,35,70,875,11.6,.492,.040,.231,3.8,6.7,5.3,23.6,2.3,0.1,16.5,18.9,,0.6,0.6,1.2,.067,,-1.7,-1.9,-3.6,-0.4
10,Joe Kleine,32,74,848,11.2,.522,.043,.152,6.7,18.8,12.8,7.3,0.8,1.4,11.4,15.2,,0.8,0.8,1.6,.089,,-2.5,-0.9,-3.4,-0.3
11,Elliot Perry,24,27,432,11.3,.419,.027,.248,3.2,7.0,5.1,37.4,2.9,0.1,25.5,16.3,,-0.1,0.4,0.3,.031,,-3.4,-2.0,-5.4,-0.4
12,Jerrod Mustaf,24,33,196,8.9,.390,.000,.262,11.6,19.9,15.8,5.7,1.0,1.6,9.6,22.2,,-0.2,0.2,0.0,.004,,-5.9,-2.6,-8.5,-0.3
13,Joe Courtney,24,33,168,17.9,.559,.000,.410,9.5,8.6,9.0,8.5,0.9,2.2,9.8,25.5,,0.4,0.1,0.5,.142,,0.0,-3.2,-3.2,-0.1
14,Duane Cooper,24,23,136,7.9,.504,.171,.366,1.7,5.7,3.7,27.9,1.1,0.0,29.6,20.8,,-0.2,0.0,-0.1,-0.038,,-5.1,-4.4,-9.5,-0.3
15,Malcolm Mackey,23,22,69,12.6,.395,.054,.216,19.8,19.4,19.6,2.2,0.0,2.7,4.7,25.8,,0.0,0.1,0.1,.036,,-4.7,-5.9,-10.7,-0.2
16,Skeeter Henry,26,4,15,5.6,.296,.400,.800,0.0,14.8,7.5,33.2,0.0,0.0,12.9,21.7,,0.0,0.0,0.0,-0.087,,-5.8,-4.4,-10.2,0.0
17,Negele Knight,26,1,8,-0.7,.250,.000,.000,0.0,0.0,0.0,0.0,0.0,7.9,0.0,21.0,,0.0,0.0,0.0,-0.150,,-12.2,-2.0,-14.3,0.0
