
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Jamal Mashburn,22,80,2980,17.3,.526,.220,.386,4.0,8.2,6.0,17.2,1.4,0.2,11.4,28.6,,5.0,1.3,6.3,.102,,2.4,-2.4,0.0,1.5
2,Jason Kidd,21,79,2668,15.1,.471,.300,.321,5.8,11.9,8.7,33.2,2.9,0.6,20.4,19.0,,1.1,2.6,3.7,.066,,0.8,0.9,1.7,2.5
3,Popeye Jones,24,80,2385,13.8,.462,.014,.148,14.1,24.7,19.1,10.5,0.7,0.8,12.2,17.6,,1.5,2.2,3.6,.073,,-1.5,0.3,-1.2,0.5
4,Lorenzo Williams,25,82,2383,10.3,.471,.000,.332,12.5,19.1,15.6,6.9,1.1,4.3,23.2,7.9,,0.5,2.7,3.1,.063,,-2.4,3.9,1.5,2.1
5,Jim Jackson,24,51,1982,18.9,.549,.107,.370,6.2,8.1,7.1,17.0,0.7,0.4,11.8,28.2,,4.3,0.6,4.9,.118,,2.8,-2.4,0.4,1.2
6,Lucious Harris,24,79,1695,15.1,.548,.233,.279,5.1,9.1,7.0,12.1,1.7,0.6,10.1,18.5,,3.1,1.0,4.1,.117,,0.8,-1.2,-0.4,0.7
7,Roy Tarpley,30,55,1354,17.8,.521,.030,.200,10.7,25.9,17.9,7.2,1.7,2.8,14.1,23.5,,0.9,1.9,2.8,.098,,-2.1,0.3,-1.7,0.1
8,Doug Smith,25,63,826,11.0,.461,.038,.239,5.3,14.0,9.4,8.2,1.8,2.2,9.6,19.2,,0.2,0.8,1.0,.058,,-3.7,-0.3,-4.0,-0.4
9,George McCloud,27,42,802,17.0,.543,.271,.293,10.5,9.3,9.9,10.5,1.5,0.8,9.8,21.1,,1.8,0.4,2.3,.137,,2.2,-1.7,0.5,0.5
10,Donald Hodge,25,54,633,8.5,.461,.069,.250,6.5,14.8,10.4,9.5,0.8,1.5,14.7,17.3,,-0.1,0.4,0.3,.026,,-4.3,-0.9,-5.2,-0.5
11,Scott Brooks,29,31,622,14.1,.520,.248,.276,2.1,7.4,4.6,22.8,2.1,0.3,12.3,17.8,,0.9,0.4,1.3,.102,,-0.1,-1.9,-2.0,0.0
12,Tony Dumas,22,58,613,8.8,.465,.292,.308,5.3,5.6,5.5,14.2,1.1,0.4,15.0,22.5,,-0.2,0.2,0.0,.000,,-2.5,-3.3,-5.8,-0.6
13,Terry Davis,27,46,580,8.1,.493,.018,.584,11.1,18.3,14.5,2.4,0.5,0.4,17.4,12.2,,0.1,0.4,0.5,.039,,-4.4,-1.9,-6.3,-0.6
14,Morlon Wiley,28,38,407,13.5,.563,.676,.090,1.5,9.3,5.2,24.4,2.6,0.2,14.1,13.6,,0.8,0.3,1.1,.127,,0.9,-1.7,-0.8,0.1
