
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Kemba Walker,22,82,2859,18.8,.517,.267,.298,2.3,9.2,5.7,31.2,2.9,0.9,12.4,25.6,,3.7,1.1,4.8,.080,,3.2,-1.7,1.5,2.5
2,Bismack Biyombo,20,80,2186,10.1,.472,.000,.410,9.9,20.9,15.2,2.5,0.7,5.3,16.7,10.2,,0.1,1.3,1.4,.031,,-4.4,1.2,-3.2,-0.7
3,Gerald Henderson,25,68,2133,16.4,.531,.117,.366,2.9,10.8,6.7,15.6,1.7,1.3,9.8,23.5,,2.9,0.3,3.3,.073,,0.5,-2.1,-1.6,0.2
4,Michael Kidd-Gilchrist,19,78,2025,14.0,.506,.015,.305,7.2,18.9,12.9,10.1,1.4,2.8,12.7,17.9,,1.1,1.0,2.1,.051,,-2.3,0.1,-2.2,-0.1
5,Ramon Sessions,26,61,1652,17.7,.529,.158,.513,1.8,10.1,5.9,25.5,1.5,0.3,11.2,25.7,,2.9,0.0,2.9,.084,,1.4,-3.5,-2.1,0.0
6,Ben Gordon,29,75,1560,12.7,.515,.384,.167,1.3,8.5,4.8,17.6,1.2,0.8,14.3,27.8,,-0.4,-0.2,-0.6,-0.018,,-0.4,-4.7,-5.1,-1.2
7,Jeffery Taylor,23,77,1507,10.3,.531,.386,.258,3.8,7.7,5.7,7.0,1.6,0.8,9.7,14.9,,1.2,0.0,1.2,.039,,-0.9,-2.4,-3.3,-0.5
8,Byron Mullens,23,53,1428,12.3,.465,.369,.176,5.5,22.0,13.5,10.1,1.2,1.8,10.9,21.7,,-0.6,0.7,0.1,.005,,-1.9,-1.7,-3.6,-0.6
9,Brendan Haywood,33,61,1162,8.7,.441,.005,.306,12.0,16.7,14.3,3.9,0.7,3.4,16.9,11.5,,-0.2,0.4,0.1,.006,,-4.3,-0.3,-4.6,-0.8
10,Josh McRoberts,25,26,802,14.8,.565,.153,.289,7.2,20.0,13.4,14.9,1.4,1.5,15.1,14.3,,1.1,0.4,1.5,.090,,-0.1,0.2,0.1,0.4
11,Jeff Adrien,26,52,713,13.4,.493,.012,.595,10.6,21.2,15.7,8.3,1.3,3.1,13.1,15.6,,0.5,0.4,1.0,.064,,-3.0,-0.2,-3.3,-0.2
12,Hakim Warrick,30,27,482,11.3,.473,.018,.528,4.8,16.6,10.6,9.0,1.3,1.0,12.6,21.7,,-0.2,0.1,-0.1,-0.007,,-4.5,-2.6,-7.1,-0.6
13,Reggie Williams,26,40,380,13.2,.517,.545,.159,2.3,13.3,7.7,18.2,1.7,0.2,11.9,19.2,,0.2,0.1,0.3,.035,,0.0,-3.4,-3.4,-0.1
14,Tyrus Thomas,26,26,360,9.6,.418,.059,.228,4.9,14.4,9.5,9.1,2.0,3.4,10.2,21.1,,-0.4,0.2,-0.2,-0.025,,-5.3,-0.9,-6.2,-0.4
15,Jannero Pargo,33,18,292,14.1,.517,.535,.063,3.4,5.2,4.3,22.5,2.7,0.6,16.1,27.1,,-0.1,0.0,0.0,-0.001,,1.5,-4.2,-2.7,-0.1
16,DeSagana Diop,31,22,226,6.6,.292,.037,.037,4.9,21.4,12.9,8.5,1.2,5.7,22.6,7.1,,-0.3,0.2,-0.1,-0.017,,-7.1,3.0,-4.1,-0.1
17,Cory Higgins,23,6,32,12.6,.352,.263,.105,3.5,7.4,5.4,29.8,4.9,0.0,0.0,28.3,,0.0,0.0,0.0,-0.022,,0.1,-2.7,-2.7,0.0
18,Matt Carroll,32,1,6,2.9,,,,0.0,0.0,0.0,23.4,0.0,0.0,,0.0,,0.0,0.0,0.0,.029,,-7.6,-7.8,-15.4,0.0
