
Rk,Player,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,,OWS,DWS,WS,WS/48,,OBPM,DBPM,BPM,VORP
1,Grant Long,25,82,3063,15.8,.568,.025,.454,9.3,16.0,12.6,10.8,2.2,0.8,14.8,17.1,,4.9,2.8,7.7,.120,,1.3,1.4,2.7,3.6
2,Glen Rice,24,79,3007,17.5,.561,.277,.222,3.1,11.7,7.3,10.2,1.5,0.7,8.4,23.9,,6.2,1.7,7.9,.126,,2.9,-1.7,1.2,2.4
3,Rony Seikaly,26,79,2800,16.6,.554,.003,.533,12.1,25.4,18.6,5.9,0.7,2.6,15.6,20.7,,3.3,2.9,6.2,.106,,-1.0,0.0,-1.0,0.7
4,Bimbo Coles,23,81,1976,14.3,.534,.080,.404,3.8,6.9,5.3,27.6,1.8,0.4,17.9,19.8,,2.1,0.9,3.0,.073,,-0.1,-1.9,-2.0,0.0
5,Kevin Edwards,26,81,1840,13.8,.512,.045,.267,3.4,9.5,6.4,14.3,2.6,0.7,13.0,21.0,,1.0,1.4,2.4,.063,,-1.3,-0.5,-1.8,0.1
6,Steve Smith,22,61,1806,12.5,.513,.191,.194,4.9,6.7,5.8,23.4,1.6,0.6,17.6,20.0,,0.8,0.8,1.5,.040,,0.1,-1.5,-1.4,0.3
7,Willie Burton,23,68,1585,13.5,.522,.024,.394,5.3,12.0,8.6,12.0,1.4,1.4,14.0,22.4,,1.0,1.0,2.0,.062,,-1.6,-1.0,-2.6,-0.2
8,Alec Kessler,25,77,1197,10.2,.473,.000,.300,10.5,18.9,14.6,4.1,0.7,1.6,11.8,17.2,,0.3,0.9,1.2,.049,,-3.8,-1.7,-5.5,-1.1
9,Brian Shaw,25,46,987,11.1,.431,.046,.146,4.4,11.0,7.6,24.0,2.2,0.7,15.3,18.6,,-0.4,0.7,0.3,.014,,-2.5,-0.3,-2.8,-0.2
10,Keith Askins,24,59,843,8.7,.495,.356,.180,8.5,10.4,9.4,6.2,2.3,1.1,17.5,13.3,,0.0,0.7,0.7,.040,,-1.7,0.2,-1.5,0.1
11,Alan Ogg,24,43,367,9.8,.556,.000,.357,9.0,13.6,11.3,2.7,0.7,4.6,16.4,13.3,,0.2,0.3,0.5,.063,,-3.6,0.1,-3.5,-0.1
12,John Morton,24,21,216,10.5,.491,.185,.358,1.5,8.4,4.9,18.7,2.7,0.3,20.4,22.8,,-0.2,0.2,0.0,-0.010,,-3.7,-2.0,-5.7,-0.2
13,Sherman Douglas,25,5,98,12.6,.543,.032,.226,1.1,5.8,3.4,29.5,2.0,0.0,19.0,18.0,,0.1,0.0,0.1,.058,,-2.0,-3.5,-5.5,-0.1
14,Milos Babic,23,9,35,18.3,.545,.000,.615,6.3,29.1,17.6,26.4,1.4,0.0,23.2,25.8,,0.0,0.0,0.0,.057,,-2.6,-0.4,-3.0,0.0
15,Jon Sundvold,30,3,8,10.7,.500,.333,.000,0.0,0.0,0.0,35.9,0.0,0.0,0.0,15.7,,0.0,0.0,0.0,.151,,-1.2,-11.9,-13.1,0.0
16,Winston Bennett,26,2,2,29.9,.500,.000,.000,55.1,0.0,27.9,0.0,0.0,0.0,0.0,41.9,,0.0,0.0,0.0,.238,,8.6,-17.8,-9.2,0.0
