
Rk,Player,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS
1,Mike Dunleavy,26,43,43,35.6,5.1,11.2,.454,0.8,2.8,.283,4.3,8.4,.511,.490,3.1,3.9,.792,1.0,4.7,5.7,2.6,1.1,0.2,1.8,2.8,14.0
2,Jermaine O'Neal,28,69,69,35.6,7.2,16.5,.436,0.0,0.1,.000,7.2,16.4,.439,.436,5.0,6.5,.767,2.2,7.4,9.6,2.4,0.7,2.6,2.9,3.4,19.4
3,Danny Granger,23,82,57,34.0,4.9,10.6,.459,1.3,3.5,.382,3.5,7.1,.497,.522,2.9,3.6,.803,1.4,3.3,4.6,1.4,0.8,0.7,1.6,3.0,13.9
4,Al Harrington,26,36,36,33.6,6.2,13.5,.458,1.5,3.3,.458,4.7,10.3,.458,.513,2.0,2.8,.713,2.0,4.3,6.3,1.4,0.7,0.3,2.5,3.2,15.9
5,Stephen Jackson,28,37,32,32.1,4.9,11.6,.419,1.1,3.7,.297,3.8,7.9,.476,.466,3.2,3.9,.822,0.5,2.1,2.6,3.1,0.9,0.5,2.2,2.4,14.1
6,Jamaal Tinsley,28,72,72,31.2,4.8,12.3,.389,0.8,2.7,.316,4.0,9.7,.409,.424,2.4,3.3,.720,0.8,2.5,3.3,6.9,1.6,0.3,2.8,2.6,12.8
7,Troy Murphy,26,42,31,28.2,4.4,9.5,.461,0.9,2.1,.409,3.5,7.5,.476,.506,1.5,1.9,.772,1.5,4.6,6.1,1.6,0.6,0.6,1.2,3.2,11.1
8,Jeff Foster,30,75,43,23.2,1.6,3.5,.469,0.0,0.0,.000,1.6,3.5,.471,.469,1.0,1.6,.639,3.4,4.7,8.1,0.8,0.8,0.5,0.9,2.7,4.3
9,Sarunas Jasikevicius,30,37,1,17.9,2.5,6.0,.412,0.9,2.3,.372,1.6,3.6,.437,.484,1.6,1.7,.922,0.3,1.0,1.3,3.0,0.4,0.0,1.6,1.4,7.4
10,Marquis Daniels,26,45,4,17.8,2.9,6.2,.459,0.1,0.6,.231,2.7,5.7,.482,.470,1.2,1.8,.700,0.6,1.2,1.8,1.3,0.6,0.2,1.2,1.2,7.1
11,Darrell Armstrong,38,81,4,15.7,1.9,4.7,.414,0.9,2.6,.336,1.0,2.0,.515,.509,0.9,1.1,.785,0.4,1.2,1.7,2.4,0.9,0.1,0.9,1.3,5.6
12,Keith McLeod,27,22,7,15.4,1.5,3.8,.386,0.3,1.0,.318,1.1,2.8,.410,.428,1.0,1.1,.880,0.0,1.0,1.0,2.0,0.3,0.1,1.0,1.4,4.2
13,Ike Diogu,23,42,2,12.8,2.0,4.4,.454,0.0,0.0,,2.0,4.4,.454,.454,1.8,2.3,.802,1.3,2.0,3.3,0.5,0.1,0.4,1.2,2.1,5.8
14,Shawne Williams,20,46,3,12.1,1.6,3.5,.469,0.4,1.1,.365,1.2,2.3,.519,.528,0.2,0.4,.550,0.7,1.1,1.8,0.5,0.1,0.2,0.5,1.5,3.9
15,Josh Powell,24,7,0,9.1,0.3,2.1,.133,0.0,0.0,,0.3,2.1,.133,.133,1.1,1.7,.667,1.0,1.7,2.7,0.4,0.0,0.0,0.7,2.6,1.7
16,Rawle Marshall,24,40,2,9.0,0.8,2.2,.360,0.1,0.5,.222,0.7,1.8,.394,.382,0.8,1.1,.689,0.2,0.5,0.7,0.3,0.3,0.1,0.5,0.6,2.5
17,Maceo Baston,31,47,2,8.6,1.0,1.6,.645,0.1,0.1,.429,1.0,1.5,.667,.664,0.8,1.0,.787,0.4,1.1,1.6,0.3,0.3,0.4,0.7,1.4,2.9
18,David Harrison,24,24,2,7.9,1.3,2.4,.517,0.0,0.0,,1.3,2.4,.517,.517,0.5,0.9,.500,0.4,1.4,1.8,0.3,0.2,0.5,1.1,2.0,3.0
19,Orien Greene,24,41,0,6.2,0.6,1.5,.371,0.0,0.3,.182,0.5,1.2,.412,.387,0.4,0.6,.600,0.3,0.8,1.1,0.5,0.4,0.1,0.7,0.9,1.5
